Date Time,Actual Conductivity (µS/cm) (1026742),Specific Conductivity (µS/cm) (1026742),Salinity (PSU) (1026742),Resistivity (??cm) (1026742),Density (g/cm³) (1026742),Total Dissolved Solids (ppt) (1026742),RDO Concentration (mg/L) (1003422),RDO Saturation (%Sat) (1003422),Oxygen Partial Pressure (Torr) (1003422),Chlorophyll-a Fluorescence (RFU) (1005348),pH (pH) (982925),pH mV (mV) (982925),ORP (mV) (982925),Temperature (°C) (1005261),External Voltage (V) (1005261),Battery Capacity (%) (1005261),Barometric Pressure (mm Hg) (1005261)
7/3/2023 15:10:00,39576.3,40473.25,26.24666,25.26764,1.017078,26.30761,7.661106,106.201,146.7723,0.03896362,7.894857,-51.66531,7.355461,23.83972,0.036,79,754.9084
7/3/2023 15:20:00,39739.57,40357.56,26.17074,25.16384,1.016918,26.23241,7.755423,108.1427,149.3573,0.05588699,7.90067,-52.07062,7.620102,24.19828,0.036,79,754.9084
7/3/2023 15:30:00,39892.95,40245.66,26.09685,25.06708,1.016764,26.15968,7.828164,109.769,151.5062,0.03890165,7.905425,-52.41156,6.33503,24.54115,0.036,79,754.9084
7/3/2023 15:40:00,40004.75,40120.97,26.01273,24.99703,1.016612,26.07863,7.801556,109.9313,151.6415,0.02638896,7.901405,-52.22797,7.171875,24.84834,0.036,79,754.9084
7/3/2023 15:50:00,40104.1,39960.5,25.90313,24.93511,1.01643,25.97432,7.714202,109.2761,150.6384,0.0781659,7.891136,-51.67961,5.250221,25.18815,0.054,79,754.9084
7/3/2023 16:00:00,40208.58,39833.31,25.81663,24.87031,1.016275,25.89165,7.717197,109.8436,151.3296,0.08278087,7.892698,-51.82505,8.952858,25.49324,0.054,79,754.9084
7/3/2023 16:10:00,40272.01,39687.82,25.71626,24.83114,1.016118,25.79708,7.806524,111.5845,153.6427,0.03565073,7.900047,-52.30904,11.60647,25.77066,0.054,79,754.9084
7/3/2023 16:20:00,40322.19,39507.06,25.5908,24.80024,1.015931,25.67959,7.894517,113.3635,155.994,0.02567751,7.901022,-52.42109,12.40278,26.08023,0.063,79,754.9084
7/3/2023 16:30:00,40302.03,39298.48,25.44437,24.81265,1.015744,25.54401,7.937961,114.3951,157.33,0.07712308,7.906122,-52.76918,10.65993,26.33699,0.072,79,754.9084
7/3/2023 16:40:00,40286.27,39132.01,25.32746,24.82236,1.015593,25.43581,7.970438,115.1947,158.361,0.06309219,7.902581,-52.59514,17.2546,26.54432,0.072,79,754.9084
7/3/2023 16:50:00,40280.29,39020.44,25.24916,24.82604,1.01549,25.36329,7.922263,114.7333,157.6781,0.02358279,7.899506,-52.43778,14.44126,26.69042,0.081,79,754.9084
7/3/2023 17:00:00,40316.79,39088.58,25.29756,24.80356,1.01554,25.40758,8.035616,116.3167,159.8695,0.02630111,7.911061,-53.11728,12.14767,26.64508,0.081,79,754.9084
7/3/2023 17:10:00,40314.44,39038.95,25.26273,24.80501,1.015494,25.37532,7.70377,111.6156,153.3868,0.04651464,7.880573,-51.31483,19.26923,26.71058,0.081,79,754.9084
7/3/2023 17:20:00,40395.91,39299.41,25.44674,24.75498,1.015708,25.54462,7.357867,106.2612,146.1055,0.04216064,7.876841,-51.05019,28.23377,26.46078,0.09,79,754.9084
7/3/2023 17:30:00,40435.23,39343.73,25.47851,24.73091,1.015734,25.57342,7.597672,109.7285,150.8756,0.03107655,7.889377,-51.79405,24.50253,26.4525,0.081,78,754.9084
7/3/2023 17:40:00,40478.76,39342.34,25.47832,24.70432,1.015716,25.57253,7.827837,113.1679,155.5852,0.02406958,7.906765,-52.83833,27.44222,26.51232,0.081,78,754.9084
7/3/2023 17:50:00,40396.96,39234.09,25.40097,24.75434,1.015646,25.50216,7.938993,114.8022,157.8189,0.02568826,7.90292,-52.6166,21.8227,26.5518,0.09,78,754.9084
7/3/2023 18:00:00,40316.53,39103.33,25.3079,24.80372,1.015554,25.41716,7.948212,115.0175,158.0907,0.02572571,7.902946,-52.6309,17.87209,26.62437,0.09,78,754.9084
7/3/2023 18:10:00,40321.19,39111.36,25.31361,24.80085,1.01556,25.42239,7.748327,112.1195,154.109,0.02436256,7.903241,-52.64759,18.5516,26.61952,0.09,78,754.9084
7/3/2023 18:20:00,40033.21,38757.83,25.06091,24.97926,1.015339,25.19259,7.642037,110.6187,152.0129,0.02341369,7.888952,-51.81551,20.22768,26.72284,0.09,78,754.9084
7/3/2023 18:30:00,40152.26,38880.58,25.14894,24.9052,1.015408,25.27238,7.82685,113.3301,155.7423,0.02570244,7.909178,-53.01714,21.09075,26.71243,0.099,78,754.9084
7/3/2023 18:40:00,39735.55,38348.66,24.7694,25.16638,1.015068,24.92663,7.529552,109.1283,149.9102,0.04732084,7.887736,-51.77259,14.97532,26.89346,0.099,78,754.9084
7/3/2023 18:50:00,37840.78,36249.83,23.27469,26.42652,1.013825,23.56239,7.506243,108.6256,149.089,0.02590985,7.842694,-49.15714,18.31318,27.29782,0.099,78,754.9084
7/3/2023 19:00:00,38674.8,37267.25,23.99652,25.85663,1.014464,24.22371,7.146034,103.2688,141.8353,0.02618754,7.8045,-46.83018,23.84449,26.97744,0.099,78,754.9084
7/3/2023 19:10:00,38412.58,38088.51,24.56354,26.03314,1.015348,24.75753,6.168047,87.09929,120.0066,0.3724988,7.75425,-43.61391,25.62786,25.44546,0.09,78,754.9084
7/3/2023 19:20:00,38954.37,39001.94,25.20976,25.67106,1.015983,25.35126,6.739268,94.67384,130.573,0.7576547,7.829637,-47.99843,21.01208,24.93614,0.063,78,754.9084
7/3/2023 19:30:00,39186.84,39166.5,25.32941,25.51877,1.016046,25.45823,7.988204,112.4737,155.095,1.144206,7.95439,-55.39417,13.38744,25.02719,0.063,78,754.9084
7/3/2023 19:40:00,39122.85,38988.42,25.20414,25.56051,1.015907,25.34247,7.832683,110.4997,152.3275,1.112217,7.930589,-54.01373,14.3912,25.18052,0.054,78,754.9084
7/3/2023 19:50:00,39097,39002.89,25.21364,25.57741,1.01593,25.35188,7.507524,105.8186,145.8898,0.9671009,7.89317,-51.78928,14.13847,25.12633,0.054,78,754.9084
7/3/2023 20:00:00,39356.09,39355.51,25.46471,25.40903,1.016155,25.58108,9.061176,127.6208,175.991,2.2756,8.074931,-62.5205,-9.70816,25.00077,0.054,78,754.9084
7/3/2023 20:10:00,39378.91,39590.95,25.62897,25.3943,1.016361,25.73412,9.172173,128.6727,177.5376,2.333381,8.077341,-62.60395,-16.36004,24.71959,0.054,78,754.9084
7/3/2023 20:20:00,39444.76,39919.29,25.85872,25.35191,1.016632,25.94754,9.343162,130.4601,180.1201,2.262981,8.094349,-63.53617,-25.83241,24.37763,0.045,78,754.9084
7/3/2023 20:30:00,39456.4,40057.71,25.95513,25.34443,1.016751,26.03751,8.963449,124.8681,172.452,2.011753,8.060635,-61.51199,-35.12835,24.21408,0.045,78,754.9084
7/3/2023 20:40:00,39431.73,40106.86,25.98859,25.36029,1.016804,26.06946,8.887174,123.6216,170.7606,1.910392,8.052036,-60.98509,-38.02752,24.11868,0.036,78,754.9084
7/3/2023 20:50:00,39428.4,40253.7,26.09036,25.36243,1.016935,26.1649,8.800208,122.0693,168.6759,1.834905,8.044697,-60.51302,-33.10179,23.92658,0.036,78,754.9084
7/3/2023 21:00:00,39324.24,40289.62,26.1124,25.42961,1.017003,26.18825,8.837694,122.2132,168.9303,1.674597,8.055683,-61.12337,-26.96252,23.7455,0.036,78,754.9084
7/3/2023 21:10:00,39262.32,40260.75,26.09068,25.46971,1.016999,26.16949,8.858318,122.388,169.1854,1.665331,8.065875,-61.71465,-24.04189,23.70163,0.027,78,754.9084
7/3/2023 21:20:00,39083.8,40338.82,26.13959,25.58605,1.017128,26.22024,8.799688,120.901,167.2286,1.511793,8.054806,-60.99463,-39.26492,23.3711,0.027,78,754.9084
7/3/2023 21:30:00,38969.93,40397.11,26.17648,25.66081,1.017218,26.25812,8.654208,118.4608,163.9171,1.504517,8.045399,-60.39619,-49.23319,23.15032,0.027,78,754.9084
7/3/2023 21:40:00,39002.88,40347.38,26.14312,25.63913,1.017163,26.22579,8.636427,118.4161,163.825,1.521433,8.049778,-60.67514,-44.11434,23.25534,0.027,78,754.9084
7/3/2023 21:50:00,39007.94,40310.29,26.11764,25.63581,1.017129,26.20169,8.524537,116.9755,161.8169,1.289699,8.043675,-60.32705,-30.6437,23.30847,0.027,78,754.9084
7/3/2023 22:00:00,38992.68,40318.17,26.12263,25.64584,1.017141,26.20681,8.429711,115.6165,159.9453,1.409772,8.03632,-59.88836,-15.02966,23.27875,0.027,78,754.9084
7/3/2023 22:10:00,38997.88,40238.2,26.06752,25.64242,1.01707,26.15483,8.383894,115.1714,159.2993,1.229919,8.035952,-59.88836,-13.85188,23.38616,0.027,78,754.9084
7/3/2023 22:20:00,39006.83,40243.85,26.07169,25.63654,1.017072,26.1585,8.30199,114.058,157.7581,1.252484,8.028196,-59.43298,-7.204765,23.39067,0.027,78,754.9084
7/3/2023 22:30:00,38998.39,40319.48,26.12371,25.64208,1.017141,26.20766,8.11832,111.3576,154.0519,1.030437,8.006184,-58.11691,-35.24756,23.28452,0.027,78,754.9084
7/3/2023 22:40:00,38978.68,40482.78,26.23589,25.65505,1.017289,26.31381,8.181046,111.8315,154.7699,0.8710334,8.012832,-58.46262,-9.617561,23.05477,0.027,78,754.9084
7/3/2023 22:50:00,38964.42,40541.65,26.27608,25.66444,1.017344,26.35207,8.237061,112.4389,155.6353,0.8829965,8.019794,-58.85363,-10.2589,22.96314,0.027,78,754.9084
7/3/2023 23:00:00,38881.23,40480.31,26.23118,25.71935,1.017319,26.3122,8.171707,111.4554,154.2823,0.776704,8.015639,-58.60329,-3.859749,22.9318,0.018,78,754.9084
7/3/2023 23:10:00,38840.56,40477.1,26.22769,25.74628,1.01733,26.31012,8.035487,109.4999,151.5882,0.6849114,8.001963,-57.79028,-2.646202,22.88318,0.027,78,754.9084
7/3/2023 23:20:00,38819.95,40501.53,26.24389,25.75995,1.017358,26.32599,8.010403,109.0571,150.9899,0.6503595,7.999269,-57.621,-1.914253,22.82624,0.018,78,754.9084
7/3/2023 23:30:00,38827.36,40561.02,26.28513,25.75504,1.017406,26.36466,8.048506,109.4762,151.5869,0.5455495,8.002649,-57.80697,-2.739189,22.7622,0.027,78,754.9084
7/3/2023 23:40:00,38836.09,40572.86,26.29357,25.74924,1.017414,26.37236,8.01482,109.0169,150.9517,0.561841,8.003472,-57.85465,1.085045,22.75884,0.027,78,754.9084
7/3/2023 23:50:00,38836.06,40563.63,26.2872,25.74927,1.017406,26.36636,7.977351,108.5253,150.2681,0.7245581,7.99105,-57.12748,5.7509,22.7702,0.018,78,754.9084
7/4/2023 0:00:00,38829.11,40542.94,26.27272,25.75387,1.01739,26.35291,7.658476,104.2095,144.2881,0.6889818,7.974958,-56.18572,16.98757,22.78681,0.027,78,754.9084
7/4/2023 0:10:00,38823.61,40520.24,26.2569,25.75752,1.017373,26.33816,7.587235,103.2696,142.9816,0.5542041,7.969044,-55.8424,14.46033,22.80779,0.018,78,754.9084
7/4/2023 0:20:00,38835.16,40538.39,26.26978,25.74986,1.017385,26.34995,7.666718,104.345,144.4725,0.5172039,7.968297,-55.7971,18.12482,22.80025,0.018,78,754.9084
7/4/2023 0:30:00,38827.88,40532.43,26.26544,25.75469,1.017382,26.34608,7.2769,99.03356,137.1189,0.1036863,7.941466,-54.22115,24.54067,22.79823,0.018,78,754.9084
7/4/2023 0:40:00,38793.26,40482.87,26.23018,25.77768,1.017351,26.31387,7.48511,101.8767,141.0514,0.4068922,7.959602,-55.28927,22.19225,22.81484,0.027,78,754.9084
7/4/2023 0:50:00,38718.32,40286.56,26.09252,25.82757,1.017206,26.18627,7.519608,102.5344,141.926,0.7760477,7.950978,-54.81005,16.20318,22.96192,0.018,78,754.9084
7/4/2023 1:00:00,38725.98,40309.19,26.10835,25.82246,1.017223,26.20097,7.263807,99.02316,137.0701,0.4669454,7.927783,-53.44391,18.37516,22.94364,0.027,78,754.9084
7/4/2023 1:10:00,38341.14,39902.99,25.8166,26.08164,1.017001,25.93694,7.142861,97.22265,134.5762,0.5477054,7.913396,-52.59991,12.90347,22.95072,0.018,78,754.9084
7/4/2023 1:20:00,38506.3,40085.95,25.94771,25.96977,1.017104,26.05587,6.953744,94.69679,131.083,0.4063433,7.891727,-51.32437,20.63537,22.93683,0.018,78,754.9084
7/4/2023 1:30:00,38541.6,40127.65,25.97753,25.94599,1.017128,26.08297,6.839931,93.15245,128.9467,0.1943423,7.881113,-50.69971,18.3704,22.93061,0.018,78,754.9084
7/4/2023 1:40:00,38479.96,40089.41,25.94927,25.98755,1.017116,26.05812,6.389266,86.95004,120.3677,0.246298,7.825726,-47.44053,21.10983,22.89809,0.027,78,754.9084
7/4/2023 1:50:00,37480.07,38968.82,25.14804,26.68085,1.016483,25.32973,6.377584,86.54768,119.7896,0.4411702,7.815914,-46.88025,13.81899,22.99981,0.018,78,754.9084
7/4/2023 2:00:00,36108.96,37394.08,24.02854,27.69396,1.015583,24.30615,6.300181,85.25295,117.9562,0.4701332,7.778964,-44.73925,17.68375,23.20068,0.027,78,754.9084
7/4/2023 2:10:00,34983.98,36175.64,23.16496,28.58451,1.014912,23.51416,6.172253,83.21822,115.1258,0.4821778,7.747803,-42.91773,14.06695,23.27534,0.027,78,754.9084
7/4/2023 2:20:00,34118.25,35232.35,22.49929,29.30983,1.014391,22.90103,5.961903,80.17372,110.9005,0.7060606,7.713389,-40.90309,17.11631,23.34441,0.027,78,754.9084
7/4/2023 2:30:00,31638.45,32599.6,20.65261,31.60711,1.01297,21.18974,5.743301,76.57121,105.8962,0.5444961,7.652604,-37.34112,15.73826,23.45636,0.027,78,754.9084
7/4/2023 2:40:00,29588.85,30459.4,19.16501,33.79652,1.011838,19.79861,5.537789,73.26444,101.3145,0.5074411,7.598592,-34.16777,15.94329,23.50363,0.027,78,754.9084
7/4/2023 2:50:00,29759.32,30655.7,19.30048,33.60292,1.011949,19.9262,5.367754,71.02595,98.22503,0.447953,7.579175,-33.02097,13.42559,23.4691,0.027,78,754.9084
7/4/2023 3:00:00,27606.95,28413.99,17.75525,36.22276,1.010775,18.4691,5.222188,68.54292,94.78371,0.3988794,7.525062,-29.84047,14.81319,23.51293,0.027,78,754.9084
7/4/2023 3:10:00,24537.96,25227.28,15.58456,40.75319,1.009128,16.39773,5.220306,67.73815,93.66141,0.450067,7.470256,-26.61943,12.99644,23.5694,0.027,78,754.9084
7/4/2023 3:20:00,20619.66,21181.51,12.8752,48.4974,1.007082,13.76798,5.333669,68.19267,94.28277,0.3771575,7.396705,-22.29214,9.188896,23.61124,0.027,78,754.9084
7/4/2023 3:30:00,17872.97,18359.51,11.01873,55.9504,1.005687,11.93368,5.412738,68.47181,94.66849,0.3444327,7.336253,-18.73255,6.823784,23.61252,0.036,78,754.9084
7/4/2023 3:40:00,15369.98,15791,9.355278,65.06189,1.004441,10.26415,5.404968,67.71361,93.62163,0.5574776,7.262894,-14.4124,14.05025,23.6041,0.036,78,754.9084
7/4/2023 3:50:00,13817.99,14201.46,8.33944,72.36942,1.003682,9.23095,5.473814,68.15523,94.23521,0.4265949,7.218893,-11.82079,3.471619,23.58626,0.036,78,754.9084
7/4/2023 4:00:00,11742.96,12074.96,6.99829,85.15738,1.002681,7.848726,5.434548,67.11559,92.80206,0.5772963,7.146382,-7.550716,-2.865547,23.56048,0.027,78,754.9084
7/4/2023 4:10:00,9921.134,10209.66,5.840331,100.7949,1.001821,6.636277,5.383811,65.99973,91.26567,0.6205777,7.084391,-3.900528,3.123528,23.52043,0.027,78,754.9084
7/4/2023 4:20:00,8531.218,8784.108,4.968378,117.2166,1.001172,5.709671,5.297782,64.58768,89.31747,0.6012423,7.024287,-0.3623962,-1.091713,23.49269,0.036,78,754.9084
7/4/2023 4:30:00,7357.063,7582.969,4.243378,135.9238,1.00064,4.92893,5.231693,63.45495,87.75926,0.6641592,6.980616,2.207756,-3.378151,23.44024,0.027,78,754.9084
7/4/2023 4:40:00,6468.977,6675.559,3.702172,154.5839,1.000247,4.339114,5.166565,62.40009,86.30965,0.5577251,6.951312,3.931522,-3.902672,23.37979,0.027,78,754.9084
7/4/2023 4:50:00,5788.767,5980.138,3.291561,172.7484,0.9999514,3.88709,5.118403,61.60891,85.22363,0.6340188,6.928482,5.273819,-7.247681,23.32455,0.027,78,754.9084
7/4/2023 5:00:00,5531.071,5717.818,3.137667,180.7968,0.9998438,3.716582,5.008078,60.1888,83.26428,0.5948172,6.92235,5.633831,-8.601898,23.29002,0.027,78,754.9084
7/4/2023 5:10:00,5359.489,5546.271,3.037311,186.585,0.9997811,3.605076,4.937043,59.24163,81.96168,0.7300805,6.925901,5.424023,-16.62707,23.2368,0.027,78,754.9084
7/4/2023 5:20:00,5203.283,5389.268,2.945692,192.1864,0.9997228,3.503024,4.880749,58.4873,80.92424,0.7597561,6.93201,5.064011,-10.576,23.19318,0.027,78,754.9084
7/4/2023 5:30:00,5176.638,5365.663,2.93191,193.1756,0.9997215,3.487681,4.75508,56.93661,78.78386,0.5971785,6.930944,5.125999,-4.415268,23.15557,0.027,78,754.9084
7/4/2023 5:40:00,5266.042,5460.488,2.987158,189.8959,0.999768,3.549317,4.632701,55.46799,76.75441,0.5888056,6.929195,5.228519,2.572777,23.13562,0.018,78,754.9084
7/4/2023 5:50:00,5525.527,5731.766,3.145672,180.9782,0.9998922,3.725648,4.291053,51.40543,71.13522,0.5024678,6.928783,5.252361,0.2911148,23.11614,0.027,78,754.9084
7/4/2023 6:00:00,5731.265,5947.104,3.271932,174.4816,0.9999914,3.865617,4.505438,53.99635,74.72269,0.4704329,6.927927,5.302429,-5.631203,23.09984,0.027,78,754.9084
7/4/2023 6:10:00,5509.051,5719.808,3.138626,181.5195,0.9998979,3.717875,4.338317,51.92527,71.86026,0.6086066,6.926985,5.357265,4.413368,23.07085,0.027,78,754.9084
7/4/2023 6:20:00,5780.588,6001.692,3.303973,172.9928,1.000022,3.9011,4.296749,51.47702,71.23988,0.5640271,6.91944,5.800724,-0.1499557,23.07119,0.018,78,754.9084
7/4/2023 6:30:00,5759.796,5982.083,3.292432,173.6173,1.000018,3.888354,4.280158,51.25871,70.93982,0.4857248,6.920165,5.757809,3.82209,23.05452,0.027,78,754.9084
7/4/2023 6:40:00,5860.094,6085.992,3.353531,170.6457,1.000063,3.955895,4.277118,51.24237,70.91692,0.5306064,6.915339,6.041527,2.768288,23.05666,0.018,78,754.9084
7/4/2023 6:50:00,5685.508,5910.011,3.250062,175.8858,0.9999964,3.841507,4.293909,51.36888,71.09764,0.515166,6.926764,5.369186,-2.991905,23.01116,0.027,78,754.9084
7/4/2023 7:00:00,5523.88,5747.852,3.154936,181.0322,0.9999371,3.736104,4.37715,52.28554,72.3728,0.5300313,6.949066,4.057884,-0.6935501,22.95989,0.027,78,754.9084
7/4/2023 7:10:00,5554.523,5782.132,3.174994,180.0335,0.9999572,3.758386,4.469072,53.36871,73.87477,0.5359076,6.95527,3.693104,-3.559349,22.93905,0.018,78,754.9084
7/4/2023 7:20:00,5809.445,6049.906,3.332153,172.1335,1.00008,3.932439,4.387318,52.42,72.56406,0.759738,6.956199,3.638268,-2.169365,22.91904,0.027,78,754.9084
7/4/2023 7:30:00,5443.325,5668.306,3.108342,183.7113,0.999911,3.684399,4.507091,53.78468,74.45278,0.6567619,6.960299,3.397465,-1.997704,22.92193,0.027,78,754.9084
7/4/2023 7:40:00,6225.146,6476.944,3.584054,160.6388,1.00026,4.210013,4.3719,52.35662,72.4706,0.912192,6.929387,5.214214,-0.440834,22.96461,0.018,78,754.9084
7/4/2023 7:50:00,6026.02,6270.301,3.462001,165.947,1.000169,4.075696,4.199786,50.25602,69.56353,1.043054,6.929101,5.230904,4.689934,22.96029,0.018,78,754.9084
7/4/2023 8:00:00,5756.711,5990.756,3.297421,173.7103,1.000046,3.893992,4.04497,48.35233,66.92913,1.050048,6.937987,4.708767,12.87008,22.95457,0.018,78,754.9084
7/4/2023 8:10:00,6906.402,7190.31,4.007799,144.7932,1.000587,4.673701,3.728234,44.73048,61.91811,2.486455,6.892366,7.388592,20.18714,22.93274,0.027,78,754.9084
7/4/2023 8:20:00,37363.36,39542.67,25.53765,26.76419,1.017017,25.70273,6.115186,81.85709,113.4676,0.5341988,7.717302,-40.9627,-43.5946,22.11451,0.018,78,754.9084
7/4/2023 8:30:00,37793.18,40001.46,25.86644,26.4598,1.017267,26.00095,6.047449,81.09827,112.4167,0.444049,7.728912,-41.64219,-37.25504,22.10968,0.018,78,754.9084
7/4/2023 8:40:00,37880.09,40045.56,25.89963,26.3991,1.017276,26.02962,6.052107,81.26345,112.6346,0.4584361,7.74716,-42.71984,-9.238472,22.16883,0.018,78,754.9084
7/4/2023 8:50:00,37779.11,39929.55,25.81668,26.46966,1.01721,25.95421,6.173641,82.87267,114.8629,0.4414285,7.748271,-42.7866,-8.387321,22.18031,0.018,78,754.9084
7/4/2023 9:00:00,37717.28,39871.83,25.77503,26.51305,1.017181,25.91669,5.740305,77.02375,106.7578,0.3724154,7.703824,-40.18068,12.09998,22.17084,0.018,78,754.9084
7/4/2023 9:10:00,37743.11,39829.53,25.74692,26.4949,1.017137,25.8892,5.773649,77.58002,107.5134,0.4226758,7.72156,-41.23211,12.47192,22.2574,0.018,78,754.9084
7/4/2023 9:20:00,36876.29,38785.18,25.00336,27.11769,1.01653,25.21037,6.390253,85.75229,118.8058,0.2698963,7.799136,-45.80498,9.401085,22.4232,0.009,78,754.9084
7/4/2023 9:30:00,37829.92,39784.77,25.7191,26.4341,1.01707,25.8601,7.15941,96.48087,133.6688,0.2230193,7.876851,-50.36354,-62.69669,22.42746,0.018,78,754.9084
7/4/2023 9:40:00,38031.41,40067.7,25.91991,26.29406,1.017246,26.044,7.229275,97.38065,134.9354,0.2377942,7.885972,-50.88329,-91.15433,22.3392,0.018,78,754.9084
7/4/2023 9:50:00,38104.27,40108.67,25.95045,26.24378,1.017257,26.07063,7.24524,97.69115,135.3556,0.2609181,7.884784,-50.8213,-84.95783,22.38356,0.018,78,754.9084
7/4/2023 10:00:00,38037.89,39958.25,25.84499,26.28958,1.01715,25.97286,7.411563,100.0536,138.6055,0.3677693,7.91038,-52.34003,-97.99456,22.48381,0.018,78,754.9084
7/4/2023 10:10:00,38047.02,39845.08,25.76756,26.28327,1.01705,25.8993,7.552992,102.1992,141.5409,0.1480446,7.931569,-53.6108,-90.96359,22.63737,0.018,78,754.9084
7/4/2023 10:20:00,38020.9,39769.01,25.71445,26.30132,1.016993,25.84986,7.590454,102.7878,142.3413,0.2851505,7.936497,-53.91121,-66.42317,22.69861,0.018,78,754.9084
7/4/2023 10:30:00,38039.04,39683.97,25.65656,26.28878,1.016913,25.79458,7.643782,103.7194,143.599,0.3348717,7.943884,-54.36897,-39.60824,22.8298,0.027,78,754.9084
7/4/2023 10:40:00,37996.99,39571.74,25.57808,26.31787,1.01683,25.72163,7.693186,104.5049,144.6649,0.2616254,7.950026,-54.74567,-37.79148,22.9165,0.018,78,754.9084
7/4/2023 10:50:00,37736.91,39337.29,25.40894,26.49925,1.016715,25.56924,7.657794,103.8356,143.75,0.3655374,7.946235,-54.51441,-55.69195,22.86997,0.018,78,754.9084
7/4/2023 11:00:00,37799.73,39406.07,25.45813,26.45522,1.016754,25.61394,7.684566,104.2206,144.2839,0.3411758,7.949374,-54.69799,-43.22742,22.86577,0.018,78,754.9084
7/4/2023 11:10:00,37761.13,39427.49,25.47165,26.48226,1.016785,25.62787,7.621317,103.2252,142.9252,0.4196323,7.937237,-53.97081,-40.27581,22.78723,0.027,78,754.9084
7/4/2023 11:20:00,37794.14,39464.88,25.49837,26.45913,1.016806,25.65218,7.553172,102.311,141.6603,0.4131405,7.932376,-53.68471,-25.82526,22.78351,0.018,78,754.9084
7/4/2023 11:30:00,37867.8,39414.41,25.46595,26.40766,1.016738,25.61937,7.709373,104.7112,144.9432,0.4597279,7.950421,-54.77428,-17.72617,22.94556,0.018,78,754.9084
7/4/2023 11:40:00,37511.58,39412.69,25.45357,26.65844,1.016857,25.61825,6.728311,90.60868,125.5232,0.353412,7.740838,-42.39321,24.5359,22.47455,0.027,83,754.9084
7/4/2023 11:40:00,38053.13,39780.2,25.72315,26.27905,1.016992,25.85713,7.727659,104.7043,144.9882,0.5017058,7.946359,-54.49533,-15.97619,22.72695,0.027,78,754.9084
7/4/2023 11:50:00,37954.38,39680.62,25.6516,26.34742,1.016939,25.7924,7.680768,104.0174,144.0381,0.5987398,7.93423,-53.78246,-7.037872,22.72234,0.018,78,754.9084
7/4/2023 12:00:00,37902.38,39790.92,25.72569,26.38357,1.017051,25.8641,7.699345,103.9253,143.9613,0.6969132,7.929955,-53.49398,-5.683655,22.51509,0.018,78,754.9084
7/4/2023 12:10:00,37901.91,39832.62,25.7543,26.3839,1.017087,25.8912,7.692932,103.757,143.741,0.6629059,7.929021,-53.4296,-10.19453,22.46227,0.018,78,754.9084
7/4/2023 12:20:00,37954.63,39926.5,25.82047,26.34725,1.01715,25.95223,7.661179,103.2789,143.0902,0.5343374,7.923518,-53.0982,-3.440132,22.41426,0.018,78,754.9084
7/4/2023 12:30:00,38022.52,40079.1,25.92744,26.30021,1.017258,26.05141,7.599989,102.3312,141.8013,0.6024992,7.916019,-52.64044,-1.280067,22.31345,0.018,78,754.9084
7/4/2023 12:40:00,38021.39,40100.52,25.94209,26.30098,1.017277,26.06533,7.538358,101.4586,140.5987,0.4444035,7.910654,-52.32096,2.284294,22.28546,0.018,78,754.9084
7/4/2023 12:50:00,38038.44,40108.23,25.94796,26.28919,1.017278,26.07035,7.365682,99.16078,137.4115,0.4592656,7.896463,-51.49126,6.809479,22.29815,0.018,78,754.9084
7/4/2023 13:00:00,38067.68,40189.32,26.00458,26.269,1.017337,26.12306,7.217441,97.08775,134.5527,0.37797,7.886437,-50.89283,14.25053,22.23607,0.009,78,754.9084
7/4/2023 13:10:00,38069.02,40173.41,25.99371,26.26808,1.017323,26.11271,6.987127,94.02013,130.2967,0.2649798,7.875514,-50.25625,19.37414,22.25745,0.018,78,754.9084
7/4/2023 13:20:00,38020.97,40082.69,25.92985,26.30128,1.017262,26.05375,7.232285,97.37011,134.9281,0.3780542,7.889279,-51.07164,12.75564,22.30698,0.018,78,754.9084
7/4/2023 13:30:00,37821.42,39588.38,25.58404,26.44004,1.016904,25.73245,7.463286,100.9249,139.77,0.5435209,7.906346,-52.13499,11.30367,22.66317,0.009,78,754.9084
7/4/2023 13:40:00,37876.66,39434.27,25.47988,26.40148,1.016752,25.63227,7.560596,102.674,142.1265,0.4621768,7.916903,-52.80256,10.9365,22.932,0.018,78,754.9084
7/4/2023 13:50:00,37870.62,39554.37,25.56223,26.40569,1.016858,25.71034,7.432103,100.6862,139.4136,0.2293139,7.907605,-52.22797,12.76517,22.77131,0.027,78,754.9084
7/4/2023 14:00:00,37885.79,39539.8,25.55269,26.39512,1.01684,25.70087,7.466576,101.2177,140.1402,0.4080441,7.909153,-52.32573,15.44738,22.80987,0.018,78,754.9084
7/4/2023 14:10:00,38174.75,39524.64,25.55101,26.19533,1.016729,25.69102,7.448587,101.7023,140.7128,0.2732351,7.90385,-52.08492,17.63129,23.21187,0.027,78,754.9084
7/4/2023 14:20:00,38139.15,39546.46,25.56499,26.21977,1.01676,25.7052,7.453315,101.6387,140.6433,0.06591661,7.905494,-52.16837,10.2284,23.13685,0.018,78,754.9084
7/4/2023 14:30:00,38192.89,39623.59,25.6197,26.18289,1.016809,25.75533,7.387323,100.7215,139.3807,0.07620924,7.896126,-51.61285,17.46203,23.10957,0.027,78,754.9084
7/4/2023 14:40:00,38209.64,39600.54,25.60433,26.1714,1.016783,25.74035,7.48145,102.0898,141.2614,0.1954123,7.902623,-52.00386,15.98859,23.1611,0.027,78,754.9084
