"Date_collected","Site","State","Quadrat","Height","Survival_status","Season"
2023-10-16,"GOLD","NY",3,104.26,"Live","fall"
2023-10-16,"GOLD","NY",3,116.55,"Live","fall"
2023-10-16,"GOLD","NY",3,106.02,"Live","fall"
2023-10-16,"GOLD","NY",3,35.5,"Live","fall"
2023-10-16,"GOLD","NY",3,97.65,"Live","fall"
2023-10-16,"GOLD","NY",3,86.13,"Live","fall"
2023-10-16,"GOLD","NY",3,67.18,"Live","fall"
2023-10-16,"GOLD","NY",3,90.2,"Live","fall"
2023-10-16,"GOLD","NY",3,97.59,"Live","fall"
2023-10-16,"GOLD","NY",3,36.43,"Live","fall"
2023-10-16,"GOLD","NY",3,106.77,"Live","fall"
2023-10-16,"GOLD","NY",3,96.98,"Live","fall"
2023-10-16,"GOLD","NY",3,97.67,"Live","fall"
2023-10-16,"GOLD","NY",3,127.27,"Live","fall"
2023-10-16,"GOLD","NY",3,98.81,"Live","fall"
2023-10-16,"GOLD","NY",3,37.35,"Live","fall"
2023-10-16,"GOLD","NY",3,104.85,"Live","fall"
2023-10-16,"GOLD","NY",3,63.78,"Live","fall"
2023-10-16,"GOLD","NY",3,79.18,"Live","fall"
2023-10-16,"GOLD","NY",3,91.35,"Live","fall"
2023-10-16,"GOLD","NY",3,27.97,"Live","fall"
2023-10-16,"GOLD","NY",3,28.44,"Live","fall"
2023-10-16,"GOLD","NY",3,54.47,"Live","fall"
2023-10-16,"GOLD","NY",3,113.65,"Live","fall"
2023-10-16,"GOLD","NY",3,111.09,"Live","fall"
2023-10-16,"GOLD","NY",3,93.56,"Live","fall"
2023-10-16,"GOLD","NY",3,67.16,"Live","fall"
2023-10-16,"GOLD","NY",3,93.27,"Live","fall"
2023-10-16,"GOLD","NY",3,113.56,"Live","fall"
2023-10-16,"GOLD","NY",3,96.19,"Live","fall"
2023-10-16,"GOLD","NY",3,111.28,"Live","fall"
2023-10-16,"GOLD","NY",3,116.51,"Live","fall"
2023-10-16,"GOLD","NY",3,118.92,"Live","fall"
2023-10-16,"GOLD","NY",3,105.64,"Live","fall"
2023-10-16,"GOLD","NY",3,132.33,"Live","fall"
2023-10-16,"GOLD","NY",3,116.31,"Live","fall"
2023-10-16,"GOLD","NY",3,41.52,"Live","fall"
2023-10-16,"GOLD","NY",3,38.58,"Live","fall"
2023-10-16,"GOLD","NY",3,90.38,"Live","fall"
2023-10-16,"GOLD","NY",3,111.98,"Live","fall"
2023-10-16,"GOLD","NY",3,98.74,"Live","fall"
2023-10-16,"GOLD","NY",3,71.08,"Live","fall"
2023-10-16,"GOLD","NY",3,53.82,"Live","fall"
2023-10-16,"GOLD","NY",3,94.06,"Live","fall"
2023-10-16,"GOLD","NY",3,85.09,"Live","fall"
2023-10-16,"GOLD","NY",3,111.09,"Live","fall"
2023-10-16,"GOLD","NY",3,102.66,"Live","fall"
2023-10-16,"GOLD","NY",3,111.47,"Live","fall"
2023-10-16,"GOLD","NY",3,112.91,"Live","fall"
2023-10-16,"GOLD","NY",3,83.51,"Live","fall"
2023-10-16,"GOLD","NY",3,45.27,"Live","fall"
2023-10-16,"GOLD","NY",3,86.68,"Live","fall"
2023-10-16,"GOLD","NY",3,89.3,"Live","fall"
2023-10-16,"GOLD","NY",3,55.19,"Live","fall"
2023-10-16,"GOLD","NY",3,51.09,"Live","fall"
2023-10-16,"GOLD","NY",3,108.68,"Live","fall"
2023-10-17,"LAUR","NY",1,125.6,"Live","fall"
2023-10-17,"LAUR","NY",1,116.62,"Live","fall"
2023-10-17,"LAUR","NY",1,111.45,"Live","fall"
2023-10-17,"LAUR","NY",1,117.93,"Live","fall"
2023-10-17,"LAUR","NY",1,121.28,"Live","fall"
2023-10-17,"LAUR","NY",2,115.16,"Live","fall"
2023-10-17,"LAUR","NY",2,123.53,"Live","fall"
2023-10-17,"LAUR","NY",2,116.47,"Live","fall"
2023-10-17,"LAUR","NY",2,105.59,"Live","fall"
2023-10-17,"LAUR","NY",2,106.6,"Live","fall"
2023-10-17,"LAUR","NY",2,116.54,"Live","fall"
2023-10-17,"LAUR","NY",3,109.6,"Live","fall"
2023-10-17,"LAUR","NY",3,117.16,"Live","fall"
2023-10-17,"LAUR","NY",3,113.55,"Live","fall"
2023-10-17,"LAUR","NY",3,124.28,"Live","fall"
2023-10-17,"LAUR","NY",3,114.43,"Live","fall"
2023-10-17,"LAUR","NY",3,108.08,"Live","fall"
2023-10-17,"LAUR","NY",3,113.78,"Live","fall"
2023-10-03,"ASHC","CT",1,106.67,"Box","fall"
2023-10-03,"ASHC","CT",1,167.53,"Box","fall"
2023-10-03,"ASHC","CT",1,105.19,"Box","fall"
2023-10-03,"ASHC","CT",1,27.11,"Box","fall"
2023-10-03,"ASHC","CT",1,151.52,"Box","fall"
2023-10-03,"ASHC","CT",1,142.13,"Box","fall"
2023-10-03,"ASHC","CT",1,87.75,"Box","fall"
2023-10-03,"ASHC","CT",1,25.84,"Box","fall"
2023-10-03,"ASHC","CT",1,124.9,"Box","fall"
2023-10-03,"ASHC","CT",1,105.16,"Box","fall"
2023-10-03,"ASHC","CT",1,122.37,"Box","fall"
2023-10-03,"ASHC","CT",1,87.19,"Box","fall"
2023-10-03,"ASHC","CT",1,30.09,"Box","fall"
2023-10-03,"ASHC","CT",1,28.05,"Box","fall"
2023-10-03,"ASHC","CT",1,110.97,"Box","fall"
2023-10-03,"ASHC","CT",1,150.08,"Box","fall"
2023-10-03,"ASHC","CT",1,124.35,"Box","fall"
2023-10-03,"ASHC","CT",1,91.34,"Box","fall"
2023-10-03,"ASHC","CT",1,116.93,"Box","fall"
2023-10-03,"ASHC","CT",1,124.25,"Box","fall"
2023-10-03,"ASHC","CT",1,113.21,"Box","fall"
2023-10-03,"ASHC","CT",1,129.37,"Box","fall"
2023-10-03,"ASHC","CT",1,95.3,"Box","fall"
2023-10-03,"ASHC","CT",2,65.68,"Box","fall"
2023-10-03,"ASHC","CT",2,23.91,"Box","fall"
2023-10-03,"ASHC","CT",2,63.07,"Box","fall"
2023-10-03,"ASHC","CT",2,37.54,"Box","fall"
2023-10-03,"ASHC","CT",2,37.23,"Box","fall"
2023-10-03,"ASHC","CT",2,50.99,"Box","fall"
2023-10-03,"ASHC","CT",2,60.16,"Box","fall"
2023-10-03,"ASHC","CT",2,136.36,"Box","fall"
2023-10-03,"ASHC","CT",2,140.33,"Box","fall"
2023-10-03,"ASHC","CT",2,150.94,"Box","fall"
2023-10-03,"ASHC","CT",2,60.11,"Box","fall"
2023-10-03,"ASHC","CT",2,85.63,"Box","fall"
2023-10-03,"ASHC","CT",2,102.21,"Box","fall"
2023-10-03,"ASHC","CT",2,80.04,"Box","fall"
2023-10-03,"ASHC","CT",2,111.2,"Box","fall"
2023-10-03,"ASHC","CT",2,42.53,"Box","fall"
2023-10-03,"ASHC","CT",2,96.11,"Box","fall"
2023-10-03,"ASHC","CT",2,59.01,"Box","fall"
2023-10-03,"ASHC","CT",2,90.22,"Box","fall"
2023-10-03,"ASHC","CT",2,119.44,"Box","fall"
2023-10-03,"ASHC","CT",2,77.95,"Box","fall"
2023-10-03,"ASHC","CT",2,26.1,"Box","fall"
2023-10-03,"ASHC","CT",3,110.5,"Box","fall"
2023-10-03,"ASHC","CT",3,125.4,"Box","fall"
2023-10-03,"ASHC","CT",3,65.37,"Box","fall"
2023-10-03,"ASHC","CT",3,70.39,"Box","fall"
2023-10-03,"ASHC","CT",3,22.03,"Box","fall"
2023-10-03,"ASHC","CT",3,63.17,"Box","fall"
2023-10-03,"ASHC","CT",3,113.75,"Box","fall"
2023-10-03,"ASHC","CT",3,23.33,"Box","fall"
2023-10-03,"ASHC","CT",3,16.23,"Box","fall"
2023-10-03,"ASHC","CT",3,99.53,"Box","fall"
2023-10-03,"ASHC","CT",3,35.04,"Box","fall"
2023-10-03,"ASHC","CT",3,64.84,"Box","fall"
2023-10-03,"ASHC","CT",3,80.23,"Box","fall"
2023-10-03,"ASHC","CT",3,111.15,"Box","fall"
2023-10-03,"ASHC","CT",3,25.61,"Box","fall"
2023-10-03,"ASHC","CT",3,100.67,"Box","fall"
2023-10-03,"ASHC","CT",3,88.84,"Box","fall"
2023-10-03,"ASHC","CT",3,19.78,"Box","fall"
2023-10-03,"ASHC","CT",3,110.96,"Box","fall"
2023-10-03,"ASHC","CT",3,115.16,"Box","fall"
2023-10-03,"ASHC","CT",3,117.7,"Box","fall"
2023-10-03,"ASHC","CT",3,67.11,"Box","fall"
2023-10-03,"ASHC","CT",3,30.15,"Box","fall"
2023-10-03,"ASHC","CT",3,90.93,"Box","fall"
2023-10-03,"ASHC","CT",4,64.19,"Box","fall"
2023-10-03,"ASHC","CT",4,142.01,"Box","fall"
2023-10-03,"ASHC","CT",4,95.16,"Box","fall"
2023-10-03,"ASHC","CT",4,78.84,"Box","fall"
2023-10-03,"ASHC","CT",4,58.81,"Box","fall"
2023-10-03,"ASHC","CT",4,32.64,"Box","fall"
2023-10-03,"ASHC","CT",4,85.73,"Box","fall"
2023-10-03,"ASHC","CT",4,73.77,"Box","fall"
2023-10-03,"ASHC","CT",4,75.23,"Box","fall"
2023-10-03,"ASHC","CT",4,98.33,"Box","fall"
2023-10-03,"ASHC","CT",4,134.79,"Box","fall"
2023-10-03,"ASHC","CT",4,97.46,"Box","fall"
2023-10-03,"ASHC","CT",4,64.87,"Box","fall"
2023-10-03,"ASHC","CT",4,120.53,"Box","fall"
2023-10-03,"ASHC","CT",4,17.34,"Box","fall"
2023-10-03,"ASHC","CT",4,92.41,"Box","fall"
2023-10-03,"ASHC","CT",4,24.47,"Box","fall"
2023-10-03,"ASHC","CT",4,97.52,"Box","fall"
2023-10-03,"ASHC","CT",4,80.3,"Box","fall"
2023-10-03,"ASHC","CT",4,53.58,"Box","fall"
2023-10-03,"ASHC","CT",4,54.18,"Box","fall"
2023-10-03,"ASHC","CT",5,81.74,"Box","fall"
2023-10-03,"ASHC","CT",5,58.19,"Box","fall"
2023-10-03,"ASHC","CT",5,94.51,"Box","fall"
2023-10-03,"ASHC","CT",5,56.32,"Box","fall"
2023-10-03,"ASHC","CT",5,74.67,"Box","fall"
2023-10-03,"ASHC","CT",5,118.09,"Box","fall"
2023-10-03,"ASHC","CT",5,99.67,"Box","fall"
2023-10-03,"ASHC","CT",5,54.58,"Box","fall"
2023-10-03,"ASHC","CT",5,65.1,"Box","fall"
2023-10-03,"ASHC","CT",6,67.36,"Box","fall"
2023-10-03,"ASHC","CT",6,23.24,"Box","fall"
2023-10-03,"ASHC","CT",6,41.95,"Box","fall"
2023-10-03,"ASHC","CT",6,93.37,"Box","fall"
2023-10-03,"ASHC","CT",6,73.88,"Box","fall"
2023-10-03,"ASHC","CT",6,86.34,"Box","fall"
2023-10-03,"ASHC","CT",6,120.89,"Box","fall"
2023-10-03,"ASHC","CT",6,85.35,"Box","fall"
2023-10-03,"ASHC","CT",6,87.6,"Box","fall"
2023-10-03,"ASHC","CT",6,134.18,"Box","fall"
2023-10-03,"ASHC","CT",6,39.81,"Box","fall"
2023-10-03,"ASHC","CT",6,61.68,"Box","fall"
2023-10-03,"ASHC","CT",6,80.15,"Box","fall"
2023-10-03,"ASHC","CT",6,126.4,"Box","fall"
2023-10-03,"ASHC","CT",6,73.76,"Box","fall"
2023-10-03,"ASHC","CT",6,63.27,"Box","fall"
2023-10-03,"ASHC","CT",6,8.05,"Box","fall"
2023-10-03,"ASHC","CT",6,137.26,"Box","fall"
2023-10-03,"ASHC","CT",6,54.89,"Box","fall"
2023-10-03,"ASHC","CT",6,38.14,"Box","fall"
2023-10-03,"ASHC","CT",6,25.8,"Box","fall"
2023-10-03,"ASHC","CT",6,114.57,"Box","fall"
2023-10-03,"ASHC","CT",6,39.18,"Box","fall"
2023-10-03,"ASHC","CT",6,48,"Box","fall"
2023-10-03,"ASHC","CT",6,86.56,"Box","fall"
2023-10-03,"ASHC","CT",6,97.07,"Box","fall"
2023-10-03,"ASHC","CT",7,80.9,"Box","fall"
2023-10-03,"ASHC","CT",7,69.15,"Box","fall"
2023-10-03,"ASHC","CT",7,83.67,"Box","fall"
2023-10-03,"ASHC","CT",7,108.86,"Box","fall"
2023-10-03,"ASHC","CT",7,88.78,"Box","fall"
2023-10-03,"ASHC","CT",7,51.69,"Box","fall"
2023-10-03,"ASHC","CT",7,53.67,"Box","fall"
2023-10-03,"ASHC","CT",7,40.18,"Box","fall"
2023-10-03,"ASHC","CT",7,35.17,"Box","fall"
2023-10-03,"ASHC","CT",7,101.85,"Box","fall"
2023-10-03,"ASHC","CT",7,21.19,"Box","fall"
2023-10-03,"ASHC","CT",8,114.78,"Box","fall"
2023-10-03,"ASHC","CT",8,61.19,"Box","fall"
2023-10-03,"ASHC","CT",8,90.76,"Box","fall"
2023-10-03,"ASHC","CT",8,67.55,"Box","fall"
2023-10-03,"ASHC","CT",8,88.89,"Box","fall"
2023-10-03,"ASHC","CT",8,54.86,"Box","fall"
2023-10-03,"ASHC","CT",8,79.75,"Box","fall"
2023-10-03,"ASHC","CT",8,79.64,"Box","fall"
2023-10-03,"ASHC","CT",9,36.64,"Box","fall"
2023-10-03,"ASHC","CT",9,41.96,"Box","fall"
2023-10-03,"ASHC","CT",9,33.71,"Box","fall"
2023-10-03,"ASHC","CT",9,37.02,"Box","fall"
2023-10-03,"ASHC","CT",9,39.13,"Box","fall"
2023-10-03,"ASHC","CT",9,44.62,"Box","fall"
2023-10-03,"ASHC","CT",9,31.7,"Box","fall"
2023-10-03,"ASHC","CT",9,39.56,"Box","fall"
2023-10-03,"ASHC","CT",9,29.62,"Box","fall"
2023-10-03,"ASHC","CT",9,13.7,"Box","fall"
2023-10-03,"ASHC","CT",9,47.51,"Box","fall"
2023-10-03,"ASHC","CT",9,26.98,"Box","fall"
2023-10-03,"ASHC","CT",9,57.52,"Box","fall"
2023-10-03,"ASHC","CT",9,50.22,"Box","fall"
2023-10-03,"ASHC","CT",9,38.6,"Box","fall"
2023-10-03,"ASHC","CT",9,37.81,"Box","fall"
2023-10-05,"FENC","CT",1,123.05,"Box","fall"
2023-10-05,"FENC","CT",1,79.58,"Box","fall"
2023-10-05,"FENC","CT",1,83.88,"Box","fall"
2023-10-05,"FENC","CT",1,73.47,"Box","fall"
2023-10-05,"FENC","CT",1,105.8,"Box","fall"
2023-10-05,"FENC","CT",1,124.3,"Box","fall"
2023-10-05,"FENC","CT",1,114.19,"Box","fall"
2023-10-05,"FENC","CT",1,108.92,"Box","fall"
2023-10-05,"FENC","CT",1,90.6,"Box","fall"
2023-10-05,"FENC","CT",1,108.44,"Box","fall"
2023-10-05,"FENC","CT",1,115.6,"Box","fall"
2023-10-05,"FENC","CT",1,82.43,"Box","fall"
2023-10-05,"FENC","CT",1,50.38,"Box","fall"
2023-10-05,"FENC","CT",1,97.68,"Box","fall"
2023-10-05,"FENC","CT",1,45.91,"Box","fall"
2023-10-05,"FENC","CT",1,95.7,"Box","fall"
2023-10-05,"FENC","CT",1,45.54,"Box","fall"
2023-10-05,"FENC","CT",1,32.75,"Box","fall"
2023-10-05,"FENC","CT",1,93.65,"Box","fall"
2023-10-05,"FENC","CT",1,67.74,"Box","fall"
2023-10-05,"FENC","CT",1,28.06,"Box","fall"
2023-10-05,"FENC","CT",1,29.19,"Box","fall"
2023-10-05,"FENC","CT",2,33.95,"Box","fall"
2023-10-05,"FENC","CT",2,61.95,"Box","fall"
2023-10-05,"FENC","CT",2,76.1,"Box","fall"
2023-10-05,"FENC","CT",2,92.17,"Box","fall"
2023-10-05,"FENC","CT",2,73,"Box","fall"
2023-10-05,"FENC","CT",3,107.78,"Box","fall"
2023-10-05,"FENC","CT",3,114.71,"Box","fall"
2023-10-05,"FENC","CT",3,56.69,"Box","fall"
2023-10-05,"FENC","CT",3,70.02,"Box","fall"
2023-10-05,"FENC","CT",3,37.68,"Box","fall"
2023-10-05,"FENC","CT",3,105.74,"Box","fall"
2023-10-05,"FENC","CT",3,104,"Box","fall"
2023-10-05,"FENC","CT",3,137.77,"Box","fall"
2023-10-05,"FENC","CT",3,103.4,"Box","fall"
2023-10-05,"FENC","CT",4,90.46,"Box","fall"
2023-10-05,"FENC","CT",4,74.83,"Box","fall"
2023-10-05,"FENC","CT",4,91.74,"Box","fall"
2023-10-05,"FENC","CT",4,109.54,"Box","fall"
2023-10-05,"FENC","CT",4,79.67,"Box","fall"
2023-10-05,"FENC","CT",4,13.51,"Box","fall"
2023-10-05,"FENC","CT",4,70.35,"Box","fall"
2023-10-05,"FENC","CT",4,52.2,"Box","fall"
2023-10-05,"FENC","CT",4,96.98,"Box","fall"
2023-10-05,"FENC","CT",4,108.65,"Box","fall"
2023-10-05,"FENC","CT",4,89.25,"Box","fall"
2023-10-05,"FENC","CT",4,74.32,"Box","fall"
2023-10-05,"FENC","CT",4,82.67,"Box","fall"
2023-10-05,"FENC","CT",4,39.22,"Box","fall"
2023-10-05,"FENC","CT",4,54.34,"Box","fall"
2023-10-05,"FENC","CT",4,57.44,"Box","fall"
2023-10-05,"FENC","CT",4,98.61,"Box","fall"
2023-10-05,"FENC","CT",4,91.87,"Box","fall"
2023-10-05,"FENC","CT",4,79.78,"Box","fall"
2023-10-05,"FENC","CT",4,33.87,"Box","fall"
2023-10-05,"FENC","CT",4,80.99,"Box","fall"
2023-10-05,"FENC","CT",4,18.99,"Box","fall"
2023-10-05,"FENC","CT",4,98.11,"Box","fall"
2023-10-05,"FENC","CT",4,45.46,"Box","fall"
2023-10-05,"FENC","CT",4,51.61,"Box","fall"
2023-10-05,"FENC","CT",4,66.04,"Box","fall"
2023-10-05,"FENC","CT",4,50.11,"Box","fall"
2023-10-05,"FENC","CT",4,52.93,"Box","fall"
2023-10-05,"FENC","CT",4,40.27,"Box","fall"
2023-10-05,"FENC","CT",4,68.94,"Box","fall"
2023-10-05,"FENC","CT",4,89.86,"Box","fall"
2023-10-05,"FENC","CT",5,60.47,"Box","fall"
2023-10-05,"FENC","CT",5,57.78,"Box","fall"
2023-10-05,"FENC","CT",5,81.49,"Box","fall"
2023-10-05,"FENC","CT",5,116.6,"Box","fall"
2023-10-05,"FENC","CT",5,27.44,"Box","fall"
2023-10-05,"FENC","CT",5,27.32,"Box","fall"
2023-10-05,"FENC","CT",5,12.42,"Box","fall"
2023-10-05,"FENC","CT",5,10.98,"Box","fall"
2023-10-05,"FENC","CT",5,10.98,"Box","fall"
2023-10-05,"FENC","CT",6,122.32,"Box","fall"
2023-10-05,"FENC","CT",6,27.26,"Box","fall"
2023-10-05,"FENC","CT",6,90.27,"Box","fall"
2023-10-05,"FENC","CT",6,68.24,"Box","fall"
2023-10-05,"FENC","CT",6,126.73,"Box","fall"
2023-10-05,"FENC","CT",7,132.7,"Box","fall"
2023-10-05,"FENC","CT",7,84.97,"Box","fall"
2023-10-05,"FENC","CT",8,82.19,"Box","fall"
2023-10-05,"FENC","CT",8,49.15,"Box","fall"
2023-10-05,"FENC","CT",8,41.65,"Box","fall"
2023-10-05,"FENC","CT",8,84.92,"Box","fall"
2023-10-05,"FENC","CT",8,38.02,"Box","fall"
2023-10-05,"FENC","CT",8,122.83,"Box","fall"
2023-10-05,"FENC","CT",8,104.11,"Box","fall"
2023-10-05,"FENC","CT",8,99.14,"Box","fall"
2023-10-05,"FENC","CT",8,70.08,"Box","fall"
2023-10-05,"FENC","CT",8,117.11,"Box","fall"
2023-10-05,"FENC","CT",8,95.5,"Box","fall"
2023-10-05,"FENC","CT",8,70.27,"Box","fall"
2023-10-05,"FENC","CT",8,29.59,"Box","fall"
2023-10-05,"FENC","CT",8,67.08,"Box","fall"
2023-10-05,"FENC","CT",8,30.82,"Box","fall"
2023-10-05,"FENC","CT",8,54.66,"Box","fall"
2023-10-05,"FENC","CT",8,46.29,"Box","fall"
2023-10-05,"FENC","CT",9,88.31,"Box","fall"
2023-10-05,"FENC","CT",9,107.99,"Box","fall"
2023-10-05,"FENC","CT",9,117.99,"Box","fall"
2023-10-05,"FENC","CT",9,28.51,"Box","fall"
2023-10-05,"FENC","CT",9,120.46,"Box","fall"
2023-10-05,"FENC","CT",9,75.07,"Box","fall"
2023-10-05,"FENC","CT",9,27.54,"Box","fall"
2023-10-05,"FENC","CT",9,149.65,"Box","fall"
2023-10-05,"FENC","CT",9,152.07,"Box","fall"
2023-10-05,"FENC","CT",9,40.21,"Box","fall"
2023-10-05,"FENC","CT",9,127.52,"Box","fall"
2023-10-05,"FENC","CT",9,116.57,"Box","fall"
2023-10-05,"FENC","CT",10,82.99,"Box","fall"
2023-10-05,"FENC","CT",10,78.53,"Box","fall"
2023-10-05,"FENC","CT",11,45.36,"Box","fall"
2023-10-05,"FENC","CT",11,150.93,"Box","fall"
2023-10-05,"FENC","CT",11,153.87,"Box","fall"
2023-10-05,"FENC","CT",11,60.71,"Box","fall"
2023-10-05,"FENC","CT",11,57.79,"Box","fall"
2023-10-05,"FENC","CT",11,97.29,"Box","fall"
2023-10-05,"FENC","CT",12,66.07,"Box","fall"
2023-10-05,"FENC","CT",12,127.98,"Box","fall"
2023-10-05,"FENC","CT",12,44.84,"Box","fall"
2023-10-05,"FENC","CT",12,122.94,"Box","fall"
2023-10-05,"FENC","CT",12,99.72,"Box","fall"
2023-10-16,"GOLD","NY",1,95.82,"Box","fall"
2023-10-16,"GOLD","NY",1,101.46,"Box","fall"
2023-10-16,"GOLD","NY",1,53.68,"Box","fall"
2023-10-16,"GOLD","NY",1,50.12,"Box","fall"
2023-10-16,"GOLD","NY",1,57.12,"Box","fall"
2023-10-16,"GOLD","NY",1,40.87,"Box","fall"
2023-10-16,"GOLD","NY",2,44.05,"Box","fall"
2023-10-16,"GOLD","NY",2,33.98,"Box","fall"
2023-10-16,"GOLD","NY",2,33.98,"Box","fall"
2023-10-16,"GOLD","NY",2,33.23,"Box","fall"
2023-10-16,"GOLD","NY",2,56.91,"Box","fall"
2023-10-16,"GOLD","NY",2,81.37,"Box","fall"
2023-10-16,"GOLD","NY",2,33.48,"Box","fall"
2023-10-16,"GOLD","NY",2,38.18,"Box","fall"
2023-10-16,"GOLD","NY",2,41.67,"Box","fall"
2023-10-16,"GOLD","NY",2,56.16,"Box","fall"
2023-10-16,"GOLD","NY",2,32.87,"Box","fall"
2023-10-16,"GOLD","NY",2,35.6,"Box","fall"
2023-10-16,"GOLD","NY",2,64.42,"Box","fall"
2023-10-16,"GOLD","NY",2,37.73,"Box","fall"
2023-10-16,"GOLD","NY",2,74.25,"Box","fall"
2023-10-16,"GOLD","NY",2,52.55,"Box","fall"
2023-10-16,"GOLD","NY",2,57.99,"Box","fall"
2023-10-16,"GOLD","NY",2,65.4,"Box","fall"
2023-10-16,"GOLD","NY",2,81.41,"Box","fall"
2023-10-16,"GOLD","NY",2,56.96,"Box","fall"
2023-10-16,"GOLD","NY",2,63.7,"Box","fall"
2023-10-16,"GOLD","NY",2,39.98,"Box","fall"
2023-10-16,"GOLD","NY",2,38.84,"Box","fall"
2023-10-16,"GOLD","NY",3,52.61,"Box","fall"
2023-10-16,"GOLD","NY",3,27.64,"Box","fall"
2023-10-16,"GOLD","NY",3,43.95,"Box","fall"
2023-10-16,"GOLD","NY",3,52.06,"Box","fall"
2023-10-16,"GOLD","NY",3,48.82,"Box","fall"
2023-10-16,"GOLD","NY",3,25.44,"Box","fall"
2023-10-16,"GOLD","NY",3,49.14,"Box","fall"
2023-10-16,"GOLD","NY",3,44.66,"Box","fall"
2023-10-16,"GOLD","NY",3,64.43,"Box","fall"
2023-10-16,"GOLD","NY",3,77.65,"Box","fall"
2023-10-16,"GOLD","NY",3,40.76,"Box","fall"
2023-10-16,"GOLD","NY",3,39.07,"Box","fall"
2023-10-16,"GOLD","NY",3,83.12,"Box","fall"
2023-10-16,"GOLD","NY",3,51.94,"Box","fall"
2023-10-16,"GOLD","NY",3,63.29,"Box","fall"
2023-10-16,"GOLD","NY",3,50.81,"Box","fall"
2023-10-16,"GOLD","NY",3,36.71,"Box","fall"
2023-10-17,"LAUR","NY",1,83.18,"Box","fall"
2023-10-17,"LAUR","NY",1,112.43,"Box","fall"
2023-10-17,"LAUR","NY",1,107.33,"Box","fall"
2023-10-17,"LAUR","NY",1,122.13,"Box","fall"
2023-10-17,"LAUR","NY",1,139.32,"Box","fall"
2023-10-17,"LAUR","NY",1,105.37,"Box","fall"
2023-10-17,"LAUR","NY",1,115.52,"Box","fall"
2023-10-17,"LAUR","NY",2,102.27,"Box","fall"
2023-10-17,"LAUR","NY",2,86.13,"Box","fall"
2023-10-17,"LAUR","NY",2,106.4,"Box","fall"
2023-10-17,"LAUR","NY",2,99.18,"Box","fall"
2023-10-17,"LAUR","NY",2,97.05,"Box","fall"
2023-10-17,"LAUR","NY",2,118.22,"Box","fall"
2023-10-17,"LAUR","NY",2,100.83,"Box","fall"
2023-10-17,"LAUR","NY",2,96.59,"Box","fall"
2023-10-17,"LAUR","NY",2,126.75,"Box","fall"
2023-10-17,"LAUR","NY",2,98.62,"Box","fall"
2023-10-17,"LAUR","NY",3,103.71,"Box","fall"
2023-10-17,"LAUR","NY",3,102.12,"Box","fall"
2023-10-17,"LAUR","NY",3,121.53,"Box","fall"
2023-10-17,"LAUR","NY",3,106.17,"Box","fall"
2023-10-17,"LAUR","NY",3,98.28,"Box","fall"
2023-10-17,"LAUR","NY",3,98.25,"Box","fall"
2023-10-17,"LAUR","NY",3,94.13,"Box","fall"
2023-10-17,"LAUR","NY",3,108.44,"Box","fall"
2023-10-17,"LAUR","NY",3,99.49,"Box","fall"
2023-10-17,"LAUR","NY",3,101.14,"Box","fall"
2023-10-17,"LAUR","NY",3,109.8,"Box","fall"
2023-10-17,"LAUR","NY",3,97.76,"Box","fall"
2023-10-17,"LAUR","NY",3,96.07,"Box","fall"
2023-10-17,"LAUR","NY",3,117.19,"Box","fall"
2023-10-05,"FENC","CT",8,107.11,"Gaping","fall"
2023-10-05,"FENC","CT",8,97.26,"Gaping","fall"
2023-10-05,"FENC","CT",9,152.76,"Gaping","fall"
2023-10-05,"FENC","CT",9,103.69,"Gaping","fall"
2023-06-12,"ASHC","CT",1,101.7,"Live","spring"
2023-06-12,"ASHC","CT",1,94.64,"Live","spring"
2023-06-12,"ASHC","CT",1,146.72,"Live","spring"
2023-06-12,"ASHC","CT",1,98.81,"Gaping","spring"
2023-06-12,"ASHC","CT",1,72.82,"Live","spring"
2023-06-12,"ASHC","CT",1,76.99,"Box","spring"
2023-06-12,"ASHC","CT",1,106.15,"Box","spring"
2023-06-12,"ASHC","CT",1,116.55,"Live","spring"
2023-06-12,"ASHC","CT",1,120.72,"Live","spring"
2023-06-12,"ASHC","CT",1,82.21,"Box","spring"
2023-06-12,"ASHC","CT",1,51.38,"Live","spring"
2023-06-12,"ASHC","CT",1,102.99,"Live","spring"
2023-06-12,"ASHC","CT",1,71.77,"Live","spring"
2023-06-12,"ASHC","CT",1,88.43,"Box","spring"
2023-06-12,"ASHC","CT",1,20.79,"Box","spring"
2023-06-12,"ASHC","CT",1,21.7,"Box","spring"
2023-06-12,"ASHC","CT",1,65.05,"Live","spring"
2023-06-12,"ASHC","CT",1,26.54,"Box","spring"
2023-06-12,"ASHC","CT",1,154.22,"Box","spring"
2023-06-12,"ASHC","CT",1,66.01,"Gaping","spring"
2023-06-12,"ASHC","CT",1,102.76,"Box","spring"
2023-06-12,"ASHC","CT",1,36.5,"Box","spring"
2023-06-12,"ASHC","CT",1,112.43,"Live","spring"
2023-06-12,"ASHC","CT",1,28.15,"Live","spring"
2023-06-12,"ASHC","CT",1,20.15,"Box","spring"
2023-06-12,"ASHC","CT",1,18.35,"Live","spring"
2023-06-12,"ASHC","CT",1,114.63,"Live","spring"
2023-06-12,"ASHC","CT",1,10.86,"Box","spring"
2023-06-12,"ASHC","CT",1,95.99,"Box","spring"
