Site_Name,TripDate,Year,Month,Day,QUADRAT_NUM,QuadSpec_NUM,SpecimenType,Height_mm,Length_mm,Width_mm,Specimen_Notes
Fence Creek,2023-06-14,2023,6,14,3,23,Live,51.66,,,
Fence Creek,2023-06-14,2023,6,14,3,24,Live,28.78,,,
Fence Creek,2023-06-14,2023,6,14,3,25,Live,110.53,,,
Fence Creek,2023-06-14,2023,6,14,3,26,Box,57.51,,,
Fence Creek,2023-06-14,2023,6,14,3,27,Live,101.78,,,
Fence Creek,2023-06-14,2023,6,14,3,28,Box,54.6,,,
Fence Creek,2023-06-14,2023,6,14,3,29,Live,22.24,,,
Fence Creek,2023-06-14,2023,6,14,3,30,Live,24.02,,,
Fence Creek,2023-06-14,2023,6,14,3,31,Live,90.38,,,
Fence Creek,2023-06-14,2023,6,14,3,32,Live,108.3,,,
Fence Creek,2023-06-14,2023,6,14,3,33,Live,32.9,,,
Fence Creek,2023-06-14,2023,6,14,3,34,Live,39.62,,,
Fence Creek,2023-06-14,2023,6,14,3,35,Live,38.12,,,
Fence Creek,2023-06-14,2023,6,14,3,36,Live,82.13,,,
Fence Creek,2023-06-14,2023,6,14,3,37,Live,76.65,,,
Fence Creek,2023-06-14,2023,6,14,3,38,Live,111.15,,,
Fence Creek,2023-06-14,2023,6,14,3,39,Live,40.81,,,
Fence Creek,2023-06-14,2023,6,14,3,40,Live,98.57,,,
Fence Creek,2023-06-14,2023,6,14,3,41,Live,109.18,,,
Fence Creek,2023-06-14,2023,6,14,3,42,Live,84.73,,,
Fence Creek,2023-06-14,2023,6,14,3,43,Live,94.59,,,
Fence Creek,2023-06-14,2023,6,14,3,44,Live,75.03,,,
Fence Creek,2023-06-14,2023,6,14,3,45,Live,22.84,,,
Fence Creek,2023-06-14,2023,6,14,3,46,Live,79.89,,,
Fence Creek,2023-06-14,2023,6,14,3,47,Box,83.03,,,
Fence Creek,2023-06-14,2023,6,14,3,48,Box,78.19,,,
Fence Creek,2023-06-14,2023,6,14,3,49,Live,34.18,,,
Fence Creek,2023-06-14,2023,6,14,3,50,Live,26.99,,,
Fence Creek,2023-06-14,2023,6,14,3,51,Live,36,,,
Fence Creek,2023-06-14,2023,6,14,3,52,Live,22.95,,,"Fieldsheet for spec #22 says ""153.89+10.28"". I'm assuming it was too big for the calipers, so had to be measured in parts. SAA, 6/26/23."
Fence Creek,2023-06-14,2023,6,14,3,53,Box,32.79,,,
Fence Creek,2023-06-14,2023,6,14,3,54,Live,37.72,,,
Fence Creek,2023-06-14,2023,6,14,3,55,Live,149.2,,,
Fence Creek,2023-06-14,2023,6,14,3,56,Box,100.58,,,
Fence Creek,2023-06-14,2023,6,14,3,57,Live,28.19,,,
Fence Creek,2023-06-14,2023,6,14,3,58,Live,27.39,,,
Fence Creek,2023-06-14,2023,6,14,3,59,Box,45.33,,,
Fence Creek,2023-06-14,2023,6,14,3,60,Box,63.18,,,
Fence Creek,2023-06-14,2023,6,14,3,61,Box,99.6,,,
Fence Creek,2023-06-14,2023,6,14,3,62,Live,56.58,,,
Fence Creek,2023-06-14,2023,6,14,3,63,Live,110.97,,,
Fence Creek,2023-06-14,2023,6,14,3,64,Live,122.51,,,
Fence Creek,2023-06-14,2023,6,14,3,65,Box,47.47,,,
Fence Creek,2023-06-14,2023,6,14,3,66,Live,34.65,,,
Fence Creek,2023-06-14,2023,6,14,3,67,Live,34.28,,,
Fence Creek,2023-06-14,2023,6,14,3,68,Live,119.94,,,
Fence Creek,2023-06-14,2023,6,14,3,69,Box,78.07,,,
Fence Creek,2023-06-14,2023,6,14,3,70,Live,61.41,,,
Fence Creek,2023-06-14,2023,6,14,3,71,Live,70.17,,,
Fence Creek,2023-06-14,2023,6,14,3,72,Live,58.61,,,
Fence Creek,2023-06-14,2023,6,14,3,73,Box,21.18,,,
Fence Creek,2023-06-14,2023,6,14,3,74,Box,17.53,,,
Fence Creek,2023-06-14,2023,6,14,3,75,Live,118.11,,,
Fence Creek,2023-06-14,2023,6,14,3,76,Live,10.25,,,
Fence Creek,2023-06-14,2023,6,14,3,77,Live,48.14,,,
Fence Creek,2023-06-14,2023,6,14,3,78,Live,27.04,,,
Fence Creek,2023-06-14,2023,6,14,3,79,Live,84.44,,,
Fence Creek,2023-06-14,2023,6,14,3,80,Live,83.31,,,
Fence Creek,2023-06-14,2023,6,14,3,81,Box,51.52,,,
Fence Creek,2023-06-14,2023,6,14,3,82,Live,25.95,,,
Fence Creek,2023-06-14,2023,6,14,3,83,Live,85.69,,,
Fence Creek,2023-06-14,2023,6,14,3,84,Live,94.96,,,
Fence Creek,2023-06-14,2023,6,14,3,85,Live,72.11,,,
Fence Creek,2023-06-14,2023,6,14,3,86,Live,66.9,,,
Fence Creek,2023-06-14,2023,6,14,3,87,Live,42.39,,,
Fence Creek,2023-06-14,2023,6,14,3,88,Live,133.34,,,
Fence Creek,2023-06-14,2023,6,14,3,89,Live,70.85,,,
Fence Creek,2023-06-14,2023,6,14,3,90,Box,82.34,,,
Fence Creek,2023-06-14,2023,6,14,3,91,Live,65.86,,,
Fence Creek,2023-06-14,2023,6,14,3,92,Live,61.53,,,
Fence Creek,2023-06-14,2023,6,14,3,93,Live,103,,,
Fence Creek,2023-06-14,2023,6,14,3,94,Live,66.91,,,
Fence Creek,2023-06-14,2023,6,14,3,95,Live,80.21,,,
Fence Creek,2023-06-14,2023,6,14,3,96,Live,68.13,,,
Fence Creek,2023-06-14,2023,6,14,3,97,Live,127.55,,,
Fence Creek,2023-06-14,2023,6,14,3,98,Live,46.85,,,
Fence Creek,2023-06-14,2023,6,14,3,99,Live,52.26,,,
Fence Creek,2023-06-14,2023,6,14,3,100,Live,96.17,,,
Fence Creek,2023-06-14,2023,6,14,4,1,Box,47.79,,,
Fence Creek,2023-06-14,2023,6,14,4,2,Live,54.66,,,
Fence Creek,2023-06-14,2023,6,14,4,3,Box,57.31,,,
Fence Creek,2023-06-14,2023,6,14,4,4,Box,66.03,,,
Fence Creek,2023-06-14,2023,6,14,4,5,Box,60.21,,,
Fence Creek,2023-06-14,2023,6,14,4,6,Box,60.74,,,
Fence Creek,2023-06-14,2023,6,14,4,7,Box,57.81,,,
Fence Creek,2023-06-14,2023,6,14,4,8,Live,29.21,,,
Fence Creek,2023-06-14,2023,6,14,4,9,Live,18.28,,,
Fence Creek,2023-06-14,2023,6,14,4,10,Live,56.06,,,
Fence Creek,2023-06-14,2023,6,14,4,11,Live,66.61,,,
Fence Creek,2023-06-14,2023,6,14,4,12,Live,47.46,,,
Fence Creek,2023-06-14,2023,6,14,4,13,Box,71.06,,,
Fence Creek,2023-06-14,2023,6,14,4,14,Live,25.33,,,
Fence Creek,2023-06-14,2023,6,14,4,15,Box,60.42,,,
Fence Creek,2023-06-14,2023,6,14,4,16,Box,63.89,,,
Fence Creek,2023-06-14,2023,6,14,4,17,Live,56.71,,,
Fence Creek,2023-06-14,2023,6,14,4,18,Box,33.75,,,
Fence Creek,2023-06-14,2023,6,14,5,1,Live,183.66,,,
Fence Creek,2023-06-14,2023,6,14,5,2,Live,13.22,,,
Fence Creek,2023-06-14,2023,6,14,5,3,Live,9.31,,,
Fence Creek,2023-06-14,2023,6,14,5,4,Box,17.43,,,
Fence Creek,2023-06-14,2023,6,14,5,5,Box,39.67,,,
Fence Creek,2023-06-14,2023,6,14,5,6,Box,98.18,,,
Fence Creek,2023-06-14,2023,6,14,5,7,Live,35.4,,,
Fence Creek,2023-06-14,2023,6,14,5,8,Live,26.79,,,
Fence Creek,2023-06-14,2023,6,14,5,9,Live,21.82,,,
Fence Creek,2023-06-14,2023,6,14,5,10,Live,92.65,,,
Fence Creek,2023-06-14,2023,6,14,5,11,Live,39.15,,,
Fence Creek,2023-06-14,2023,6,14,5,12,Live,32.18,,,
Fence Creek,2023-06-14,2023,6,14,5,13,Live,26.18,,,
Fence Creek,2023-06-14,2023,6,14,5,14,Live,27.34,,,
Fence Creek,2023-06-14,2023,6,14,5,15,Live,18.99,,,
Fence Creek,2023-06-14,2023,6,14,5,16,Live,28.12,,,
Fence Creek,2023-06-14,2023,6,14,5,17,Live,39.86,,,
Fence Creek,2023-06-14,2023,6,14,5,18,Live,62.88,,,
Fence Creek,2023-06-14,2023,6,14,5,19,Box,83.21,,,
Fence Creek,2023-06-14,2023,6,14,5,20,Live,82.23,,,
Fence Creek,2023-06-14,2023,6,14,5,21,Live,36.58,,,
Fence Creek,2023-06-14,2023,6,14,5,22,Live,19.27,,,
Fence Creek,2023-06-14,2023,6,14,5,23,Box,52.76,,,
Fence Creek,2023-06-14,2023,6,14,5,24,Box,84.98,,,
Fence Creek,2023-06-14,2023,6,14,5,25,Live,133.44,,,
Fence Creek,2023-06-14,2023,6,14,5,26,Box,93.18,,,
Fence Creek,2023-06-14,2023,6,14,5,27,Gaping,32.46,,,
Fence Creek,2023-06-14,2023,6,14,5,28,Box,28.92,,,
Fence Creek,2023-06-14,2023,6,14,5,29,Live,5.82,,,
Fence Creek,2023-06-14,2023,6,14,5,30,Box,8.02,,,
Fence Creek,2023-06-14,2023,6,14,5,31,Box,7.59,,,measured in two parts: 153.89+29.77
Fence Creek,2023-06-14,2023,6,14,5,32,Live,33.03,,,
Fence Creek,2023-06-14,2023,6,14,5,33,Live,59.67,,,
Fence Creek,2023-06-14,2023,6,14,5,34,Box,30.61,,,
Fence Creek,2023-06-14,2023,6,14,5,35,Live,23.57,,,
Fence Creek,2023-06-14,2023,6,14,5,36,Live,24.05,,,
Fence Creek,2023-06-14,2023,6,14,5,37,Live,15.71,,,
Fence Creek,2023-06-14,2023,6,14,5,38,Box,60.78,,,
Fence Creek,2023-06-14,2023,6,14,5,39,Live,110.56,,,
Fence Creek,2023-06-14,2023,6,14,5,40,Live,41.79,,,
Fence Creek,2023-06-14,2023,6,14,5,41,Box,142.81,,,
Fence Creek,2023-06-14,2023,6,14,5,42,Live,16.13,,,
Fence Creek,2023-06-14,2023,6,14,5,43,Box,34.84,,,
Fence Creek,2023-06-14,2023,6,14,5,44,Live,60.7,,,
Fence Creek,2023-06-14,2023,6,14,5,45,Live,37.08,,,
Fence Creek,2023-06-14,2023,6,14,5,46,Live,18.29,,,
Fence Creek,2023-06-14,2023,6,14,5,47,Live,17.26,,,
Fence Creek,2023-06-14,2023,6,14,5,48,Live,93.89,,,
Fence Creek,2023-06-14,2023,6,14,5,49,Live,130.13,,,
Fence Creek,2023-06-14,2023,6,14,5,50,Live,56.64,,,
Fence Creek,2023-06-14,2023,6,14,5,51,Live,57.41,,,
Fence Creek,2023-06-14,2023,6,14,5,52,Box,108.69,,,
Fence Creek,2023-06-14,2023,6,14,5,53,Box,115.91,,,
Fence Creek,2023-06-14,2023,6,14,5,54,Live,56.22,,,
Fence Creek,2023-06-14,2023,6,14,5,55,Live,17.15,,,
Fence Creek,2023-06-14,2023,6,14,5,56,Live,30.62,,,
Fence Creek,2023-06-14,2023,6,14,5,57,Live,31.06,,,
Fence Creek,2023-06-14,2023,6,14,5,58,Live,19.78,,,
Fence Creek,2023-06-14,2023,6,14,5,59,Box,30.3,,,
Fence Creek,2023-06-14,2023,6,14,5,60,Box,18.55,,,
Fence Creek,2023-06-14,2023,6,14,5,61,Live,22.88,,,
Fence Creek,2023-06-14,2023,6,14,5,62,Box,25.6,,,
Fence Creek,2023-06-14,2023,6,14,5,63,Box,18.07,,,
Fence Creek,2023-06-14,2023,6,14,5,64,Live,27.41,,,
Fence Creek,2023-06-14,2023,6,14,5,65,Live,16.37,,,
Fence Creek,2023-06-14,2023,6,14,5,66,Live,62.29,,,
Fence Creek,2023-06-14,2023,6,14,5,67,Live,22.6,,,
Fence Creek,2023-06-14,2023,6,14,5,68,Live,106.65,,,
Fence Creek,2023-06-14,2023,6,14,5,69,Live,21.43,,,
Fence Creek,2023-06-14,2023,6,14,5,70,Live,25.03,,,
Fence Creek,2023-06-14,2023,6,14,5,71,Box,63.59,,,
Fence Creek,2023-06-14,2023,6,14,5,72,Live,114.68,,,
Fence Creek,2023-06-14,2023,6,14,5,73,Live,30.21,,,
Fence Creek,2023-06-14,2023,6,14,5,74,Live,17.85,,,
Fence Creek,2023-06-14,2023,6,14,5,75,Live,22.33,,,
Fence Creek,2023-06-14,2023,6,14,5,76,Live,11.48,,,
Fence Creek,2023-06-14,2023,6,14,5,77,Live,15.87,,,
Fence Creek,2023-06-14,2023,6,14,5,78,Live,34.56,,,
Fence Creek,2023-06-14,2023,6,14,5,79,Live,122.56,,,
Fence Creek,2023-06-14,2023,6,14,5,80,Live,89.04,,,
Fence Creek,2023-06-14,2023,6,14,5,81,Box,52.78,,,
Fence Creek,2023-06-14,2023,6,14,5,82,Live,30.39,,,
Fence Creek,2023-06-14,2023,6,14,5,83,Live,16.87,,,
Fence Creek,2023-06-14,2023,6,14,5,84,Live,35.44,,,
Fence Creek,2023-06-14,2023,6,14,5,85,Live,36.59,,,
Fence Creek,2023-06-14,2023,6,14,5,86,Live,28.73,,,
Fence Creek,2023-06-14,2023,6,14,5,87,Live,36.05,,,
Fence Creek,2023-06-14,2023,6,14,5,88,Live,37.37,,,
Fence Creek,2023-06-14,2023,6,14,5,89,Live,98.22,,,
Fence Creek,2023-06-14,2023,6,14,5,90,Box,105.04,,,
Fence Creek,2023-06-14,2023,6,14,5,91,Live,21.34,,,
Fence Creek,2023-06-14,2023,6,14,5,92,Live,85.94,,,
Fence Creek,2023-06-14,2023,6,14,5,93,Live,71.2,,,
Fence Creek,2023-06-14,2023,6,14,5,94,Box,38.92,,,
Fence Creek,2023-06-14,2023,6,14,5,95,Live,95.03,,,
Fence Creek,2023-06-14,2023,6,14,5,96,Live,84.36,,,
Fence Creek,2023-06-14,2023,6,14,5,97,Live,61.63,,,
Fence Creek,2023-06-14,2023,6,14,5,98,Box,154,,,
Fence Creek,2023-06-14,2023,6,14,5,99,Box,18.13,,,
Fence Creek,2023-06-14,2023,6,14,5,100,Box,153.78,,,
Fence Creek,2023-06-14,2023,6,14,6,1,Live,46.09,,,
Fence Creek,2023-06-14,2023,6,14,6,2,Box,41.54,,,
Fence Creek,2023-06-14,2023,6,14,6,3,Live,122.32,,,
Fence Creek,2023-06-14,2023,6,14,6,4,Live,16.7,,,
Fence Creek,2023-06-14,2023,6,14,6,5,Live,38.32,,,
Fence Creek,2023-06-14,2023,6,14,6,6,Live,24.88,,,
Fence Creek,2023-06-14,2023,6,14,6,7,Live,12.87,,,
Fence Creek,2023-06-14,2023,6,14,6,8,Live,118.15,,,
Fence Creek,2023-06-14,2023,6,14,6,9,Live,56.22,,,
Fence Creek,2023-06-14,2023,6,14,6,10,Box,85.6,,,
Fence Creek,2023-06-14,2023,6,14,6,11,Live,10.8,,,
Fence Creek,2023-06-14,2023,6,14,6,12,Live,23.35,,,
Fence Creek,2023-06-14,2023,6,14,6,13,Live,14.78,,,
Fence Creek,2023-06-14,2023,6,14,6,14,Box,21.56,,,
Fence Creek,2023-06-14,2023,6,14,6,15,Live,54.54,,,
Fence Creek,2023-06-14,2023,6,14,6,16,Live,70.18,,,
Fence Creek,2023-06-14,2023,6,14,6,17,Live,102.66,,,
Fence Creek,2023-06-14,2023,6,14,6,18,Box,52.95,,,
Fence Creek,2023-06-14,2023,6,14,6,19,Live,84.73,,,
Fence Creek,2023-06-14,2023,6,14,6,20,Live,81.83,,,
Fence Creek,2023-06-14,2023,6,14,6,21,Box,88.61,,,
Fence Creek,2023-06-14,2023,6,14,6,22,Live,41.53,,,
Fence Creek,2023-06-14,2023,6,14,6,23,Live,118.67,,,
Fence Creek,2023-06-14,2023,6,14,6,24,Live,88.07,,,
Fence Creek,2023-06-14,2023,6,14,6,25,Live,20.85,,,
Fence Creek,2023-06-14,2023,6,14,6,26,Live,132.51,,,
Fence Creek,2023-06-14,2023,6,14,6,27,Live,30.58,,,
Fence Creek,2023-06-14,2023,6,14,6,28,Live,31.02,,,
Fence Creek,2023-06-14,2023,6,14,6,29,Live,18.79,,,
Fence Creek,2023-06-14,2023,6,14,6,30,Live,14.46,,,
Fence Creek,2023-06-14,2023,6,14,6,31,Live,14.01,,,
Fence Creek,2023-06-14,2023,6,14,6,32,Live,124.64,,,
Fence Creek,2023-06-14,2023,6,14,6,33,Live,48.37,,,
Fence Creek,2023-06-14,2023,6,14,6,34,Live,14.71,,,
Fence Creek,2023-06-14,2023,6,14,6,35,Live,109.31,,,
Fence Creek,2023-06-14,2023,6,14,6,36,Box,120.21,,,
Fence Creek,2023-06-14,2023,6,14,6,37,Live,29.41,,,
Fence Creek,2023-06-14,2023,6,14,6,38,Live,47.05,,,
Fence Creek,2023-06-14,2023,6,14,6,39,Live,101.35,,,
Fence Creek,2023-06-14,2023,6,14,6,40,Gaping,20.48,,,
Fence Creek,2023-06-14,2023,6,14,6,41,Live,91.01,,,
Fence Creek,2023-06-14,2023,6,14,6,42,Live,73.05,,,
Fence Creek,2023-06-14,2023,6,14,6,43,Live,68.49,,,
Fence Creek,2023-06-14,2023,6,14,6,44,Live,63.49,,,
Fence Creek,2023-06-14,2023,6,14,6,45,Box,152.25,,,
Fence Creek,2023-06-14,2023,6,14,6,46,Live,121.73,,,
Fence Creek,2023-06-14,2023,6,14,6,47,Live,27.28,,,
Fence Creek,2023-06-14,2023,6,14,6,48,Live,52.59,,,
Fence Creek,2023-06-14,2023,6,14,6,49,Box,37.26,,,
Fence Creek,2023-06-14,2023,6,14,6,50,Live,91.16,,,
Fence Creek,2023-06-14,2023,6,14,6,51,Live,104.49,,,
Fence Creek,2023-06-14,2023,6,14,6,52,Live,10.26,,,
Fence Creek,2023-06-14,2023,6,14,6,53,Live,114.29,,,
Fence Creek,2023-06-14,2023,6,14,6,54,Live,114.06,,,
Fence Creek,2023-06-14,2023,6,14,6,55,Live,137.03,,,
Fence Creek,2023-06-14,2023,6,14,6,56,Live,98.06,,,
Fence Creek,2023-06-14,2023,6,14,6,57,Live,94.09,,,
Fence Creek,2023-06-14,2023,6,14,6,58,Box,94.91,,,
Fence Creek,2023-06-14,2023,6,14,6,59,Box,71.98,,,
Fence Creek,2023-06-14,2023,6,14,6,60,Box,123.21,,,
Fence Creek,2023-06-14,2023,6,14,6,61,Live,47.34,,,
Fence Creek,2023-06-14,2023,6,14,6,62,Live,129.26,,,
Fence Creek,2023-06-14,2023,6,14,6,63,Live,29.3,,,
Fence Creek,2023-06-14,2023,6,14,6,64,Live,127.66,,,
Fence Creek,2023-06-14,2023,6,14,6,65,Live,66.42,,,
Fence Creek,2023-06-14,2023,6,14,6,66,Live,153.7,,,
Fence Creek,2023-06-14,2023,6,14,6,67,Live,57.79,,,
Fence Creek,2023-06-14,2023,6,14,6,68,Box,53.66,,,
Fence Creek,2023-06-14,2023,6,14,6,69,Live,96.36,,,
Fence Creek,2023-06-14,2023,6,14,6,70,Live,11.56,,,
Fence Creek,2023-06-14,2023,6,14,6,71,Live,128.03,,,
Fence Creek,2023-06-14,2023,6,14,6,72,Live,92.88,,,
Fence Creek,2023-06-14,2023,6,14,6,73,Live,91.89,,,
Fence Creek,2023-06-14,2023,6,14,6,74,Live,23.84,,,
Fence Creek,2023-06-14,2023,6,14,6,75,Live,57.8,,,
Fence Creek,2023-06-14,2023,6,14,6,76,Live,114.03,,,
Fence Creek,2023-06-14,2023,6,14,6,77,Live,88.25,,,
Fence Creek,2023-06-14,2023,6,14,6,78,Live,94.27,,,
Fence Creek,2023-06-14,2023,6,14,6,79,Live,39.07,,,"Fieldsheet has both live and box circled; box bolder, so assuming box"
Fence Creek,2023-06-14,2023,6,14,6,80,Box,65.27,,,
Fence Creek,2023-06-14,2023,6,14,6,81,Live,115.37,,,
Fence Creek,2023-06-14,2023,6,14,6,82,Box,29.58,,,
Fence Creek,2023-06-14,2023,6,14,6,83,Live,86.54,,,
Fence Creek,2023-06-14,2023,6,14,6,84,Box,25.58,,,
Fence Creek,2023-06-14,2023,6,14,6,85,Live,83.55,,,
Fence Creek,2023-06-14,2023,6,14,6,86,Live,82.76,,,
Fence Creek,2023-06-14,2023,6,14,6,87,Live,32.59,,,
Fence Creek,2023-06-14,2023,6,14,6,88,Live,95.02,,,
Fence Creek,2023-06-14,2023,6,14,6,89,Live,11.97,,,
Fence Creek,2023-06-14,2023,6,14,6,90,Live,6.01,,,
Fence Creek,2023-06-14,2023,6,14,6,91,Live,20.94,,,
Fence Creek,2023-06-14,2023,6,14,6,92,Box,9.4,,,
Fence Creek,2023-06-14,2023,6,14,7,1,Live,102.55,,,
Fence Creek,2023-06-14,2023,6,14,7,2,Live,95.74,,,
Fence Creek,2023-06-14,2023,6,14,7,3,Live,13.76,,,
Fence Creek,2023-06-14,2023,6,14,7,4,Live,31.9,,,
Fence Creek,2023-06-14,2023,6,14,7,5,Live,81.53,,,
Fence Creek,2023-06-14,2023,6,14,7,6,Live,57.33,,,
Fence Creek,2023-06-14,2023,6,14,7,7,Live,85.09,,,
Fence Creek,2023-06-14,2023,6,14,7,8,Box,61.7,,,
Fence Creek,2023-06-14,2023,6,14,7,9,Gaping,75.21,,,
Fence Creek,2023-06-14,2023,6,14,7,10,Box,32.22,,,
Fence Creek,2023-06-14,2023,6,14,7,11,Box,153.7,,,
Fence Creek,2023-06-14,2023,6,14,7,12,Live,76.57,,,
Fence Creek,2023-06-14,2023,6,14,7,13,Live,44.8,,,
Fence Creek,2023-06-14,2023,6,14,7,14,Live,97.53,,,
Fence Creek,2023-06-14,2023,6,14,7,15,Live,25.85,,,
Fence Creek,2023-06-14,2023,6,14,7,16,Gaping,107.98,,,
Fence Creek,2023-06-14,2023,6,14,7,17,Live,7.24,,,
Fence Creek,2023-06-14,2023,6,14,7,18,Live,58.67,,,
Fence Creek,2023-06-14,2023,6,14,7,19,Live,13.37,,,
Fence Creek,2023-06-14,2023,6,14,7,20,Live,26.89,,,
Fence Creek,2023-06-14,2023,6,14,7,21,Live,41.61,,,
Fence Creek,2023-06-14,2023,6,14,7,22,Live,17.15,,,
Fence Creek,2023-06-14,2023,6,14,7,23,Live,21.13,,,
Fence Creek,2023-06-14,2023,6,14,7,24,Live,71.26,,,
Fence Creek,2023-06-14,2023,6,14,7,25,Box,98.24,,,
Fence Creek,2023-06-14,2023,6,14,7,26,Live,27.79,,,
Fence Creek,2023-06-14,2023,6,14,7,27,Live,19.64,,,
Fence Creek,2023-06-14,2023,6,14,7,28,Live,54.65,,,
Fence Creek,2023-06-14,2023,6,14,7,29,Live,137.65,,,
Fence Creek,2023-06-14,2023,6,14,7,30,Live,14.49,,,
Fence Creek,2023-06-14,2023,6,14,7,31,Live,40.97,,,
Fence Creek,2023-06-14,2023,6,14,7,32,Live,56.38,,,
Fence Creek,2023-06-14,2023,6,14,7,33,Live,33.77,,,
Fence Creek,2023-06-14,2023,6,14,7,34,Live,64.55,,,
Fence Creek,2023-06-14,2023,6,14,7,35,Live,15.2,,,
Fence Creek,2023-06-14,2023,6,14,7,36,Box,28.21,,,
Fence Creek,2023-06-14,2023,6,14,7,37,Live,97.08,,,
Fence Creek,2023-06-14,2023,6,14,7,38,Live,75.31,,,
Fence Creek,2023-06-14,2023,6,14,7,39,Live,50.36,,,
Fence Creek,2023-06-14,2023,6,14,7,40,Box,14.9,,,
Fence Creek,2023-06-14,2023,6,14,7,41,Live,57.96,,,
Fence Creek,2023-06-14,2023,6,14,7,42,Box,13.36,,,
Fence Creek,2023-06-14,2023,6,14,7,43,Live,28.6,,,
Fence Creek,2023-06-14,2023,6,14,7,44,Live,16.65,,,
Fence Creek,2023-06-14,2023,6,14,7,45,Live,7.69,,,
Fence Creek,2023-06-14,2023,6,14,7,46,Live,86.6,,,
Fence Creek,2023-06-14,2023,6,14,7,47,Live,15.88,,,
Fence Creek,2023-06-14,2023,6,14,7,48,Live,26.34,,,
Fence Creek,2023-06-14,2023,6,14,7,49,Live,28.62,,,
Fence Creek,2023-06-14,2023,6,14,7,50,Live,16.39,,,
Fence Creek,2023-06-14,2023,6,14,7,51,Live,80.39,,,
Fence Creek,2023-06-14,2023,6,14,7,52,Box,108.49,,,
Fence Creek,2023-06-14,2023,6,14,7,53,Live,41.03,,,
Fence Creek,2023-06-14,2023,6,14,7,54,Box,75.84,,,
Fence Creek,2023-06-14,2023,6,14,7,55,Box,16.75,,,
Fence Creek,2023-06-14,2023,6,14,7,56,Live,27.66,,,
Fence Creek,2023-06-14,2023,6,14,7,57,Live,100.48,,,
Fence Creek,2023-06-14,2023,6,14,7,58,Box,61.84,,,
Fence Creek,2023-06-14,2023,6,14,7,59,Live,13.49,,,
Fence Creek,2023-06-14,2023,6,14,7,60,Live,11.79,,,
Fence Creek,2023-06-14,2023,6,14,7,61,Live,16.19,,,
Fence Creek,2023-06-14,2023,6,14,7,62,Live,11.66,,,
Fence Creek,2023-06-14,2023,6,14,7,63,Box,92.24,,,
Fence Creek,2023-06-14,2023,6,14,7,64,Live,76.22,,,
Fence Creek,2023-06-14,2023,6,14,7,65,Live,66.37,,,
Fence Creek,2023-06-14,2023,6,14,7,66,Box,66.18,,,
Fence Creek,2023-06-14,2023,6,14,7,67,Live,61.17,,,
Fence Creek,2023-06-14,2023,6,14,7,68,Box,8.2,,,
Fence Creek,2023-06-14,2023,6,14,7,69,Live,16.43,,,
Fence Creek,2023-06-14,2023,6,14,7,70,Live,72.57,,,
Fence Creek,2023-06-14,2023,6,14,7,71,Live,25.09,,,
Fence Creek,2023-06-14,2023,6,14,7,72,Live,62.09,,,
Fence Creek,2023-06-14,2023,6,14,7,73,Live,19.77,,,
Fence Creek,2023-06-14,2023,6,14,7,74,Live,12.59,,,
Fence Creek,2023-06-14,2023,6,14,7,75,Live,56.18,,,
Fence Creek,2023-06-14,2023,6,14,7,76,Live,107.1,,,
Fence Creek,2023-06-14,2023,6,14,7,77,Live,57.35,,,
Fence Creek,2023-06-14,2023,6,14,7,78,Live,34.46,,,
Fence Creek,2023-06-14,2023,6,14,7,79,Live,18.01,,,
Fence Creek,2023-06-14,2023,6,14,7,80,Box,80.46,,,
Fence Creek,2023-06-14,2023,6,14,7,81,Box,103.32,,,
Fence Creek,2023-06-14,2023,6,14,7,82,Live,16.78,,,
Fence Creek,2023-06-14,2023,6,14,7,83,Live,18.04,,,
Fence Creek,2023-06-14,2023,6,14,7,84,Live,46.63,,,
Fence Creek,2023-06-14,2023,6,14,7,85,Box,46.29,,,
Fence Creek,2023-06-14,2023,6,14,7,86,Live,20.27,,,
Fence Creek,2023-06-14,2023,6,14,7,87,Live,82.77,,,
Fence Creek,2023-06-14,2023,6,14,7,88,Live,73.98,,,
Fence Creek,2023-06-14,2023,6,14,7,89,Live,15.61,,,
Fence Creek,2023-06-14,2023,6,14,7,90,Live,17.52,,,
Fence Creek,2023-06-14,2023,6,14,7,91,Live,53.6,,,
Fence Creek,2023-06-14,2023,6,14,7,92,Live,31.4,,,
Fence Creek,2023-06-14,2023,6,14,7,93,Live,23.89,,,
Fence Creek,2023-06-14,2023,6,14,7,94,Box,28.28,,,
Fence Creek,2023-06-14,2023,6,14,7,95,Box,13.76,,,
Fence Creek,2023-06-14,2023,6,14,7,96,Box,88.14,,,
Fence Creek,2023-06-14,2023,6,14,7,97,Live,84.92,,,
Fence Creek,2023-06-14,2023,6,14,7,98,Live,38.98,,,
Fence Creek,2023-06-14,2023,6,14,7,99,Box,25.87,,,
Fence Creek,2023-06-14,2023,6,14,7,100,Live,18.23,,,
Fence Creek,2023-06-14,2023,6,14,8,1,Live,43.51,,,
Fence Creek,2023-06-14,2023,6,14,8,2,Live,76.95,,,
Fence Creek,2023-06-14,2023,6,14,8,3,Live,25.37,,,
Fence Creek,2023-06-14,2023,6,14,8,4,Live,25.52,,,
Fence Creek,2023-06-14,2023,6,14,8,5,Live,60.92,,,
Fence Creek,2023-06-14,2023,6,14,8,6,Box,85.67,,,
