Field ID,Date_collected,Site,State,Quadrat,Count,Length_live,Length_box,Length_gaper,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,5,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,6,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,7,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,8,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,9,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,10,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,11,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,12,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,13,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,14,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,15,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,16,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,17,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,18,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,19,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,20,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,21,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,22,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,23,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,24,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,25,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,26,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,27,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,28,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,29,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,30,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,31,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,32,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,33,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,34,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,35,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,36,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,37,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,38,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,39,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,40,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,41,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,42,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,43,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,44,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,45,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,46,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,47,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,48,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,49,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,50,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,51,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,52,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,53,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,54,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,55,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,56,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,57,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,58,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,59,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,60,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,61,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,62,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,63,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,64,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,65,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,66,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,67,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,68,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,69,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,70,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,71,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,72,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,73,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,74,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,75,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,76,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,77,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,78,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,79,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,80,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,81,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,82,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,83,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,84,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,85,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,86,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,87,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,88,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,89,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,90,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,91,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,92,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,93,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,94,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,95,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,96,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,97,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,98,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,99,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,100,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,1,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,2,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,3,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,4,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,5,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,6,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,7,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,8,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,9,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,10,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,11,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,12,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,13,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,14,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,15,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,16,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,17,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,18,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,19,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,20,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,21,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,22,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,23,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,24,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,25,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,26,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,27,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,28,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,29,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,30,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,31,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,32,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,33,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,34,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,35,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,36,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,37,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,38,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,39,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,40,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,41,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,42,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,43,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,44,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,45,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,46,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,47,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,48,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,49,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,50,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,51,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,52,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,53,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,54,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,55,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,56,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,57,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,58,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,59,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,60,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,61,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,62,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,63,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,64,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,65,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,66,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,67,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,68,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,69,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,70,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,71,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,72,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,73,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,74,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,75,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,76,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,77,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,78,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,79,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,80,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,81,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,82,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,83,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,84,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,85,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,86,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,87,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,88,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,89,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,90,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,91,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,92,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,93,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,94,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,95,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,96,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,97,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,98,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,99,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,10,100,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,1,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,2,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,3,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,4,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,5,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,6,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,7,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,8,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,9,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,10,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,11,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,12,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,13,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,14,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,15,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,16,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,17,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,18,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,19,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,20,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,21,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,22,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,23,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,24,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,25,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,26,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,27,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,28,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,29,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,30,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,31,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,32,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,33,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,34,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,35,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,36,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,37,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,38,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,39,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,40,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,41,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,42,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,43,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,44,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,45,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,46,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,47,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,48,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,49,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,50,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,51,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,52,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,53,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,54,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,55,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,56,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,57,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,58,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,59,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,60,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,61,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,62,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,63,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,64,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,65,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,66,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,67,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,68,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,69,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,70,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,71,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,72,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,73,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,74,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,75,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,76,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,77,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,78,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,79,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,80,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,81,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,82,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,83,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,84,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,85,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,86,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,87,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,88,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,89,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,90,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,91,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,92,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,93,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,94,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,95,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,96,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,97,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,98,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,99,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,11,100,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,1,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,2,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,3,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,4,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,5,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,6,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,7,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,8,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,9,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,10,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,11,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,12,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,13,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,14,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,15,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,16,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,17,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,18,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,19,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,20,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,21,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,22,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,23,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,24,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,25,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,26,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,27,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,28,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,29,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,30,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,31,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,32,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,33,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,34,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,35,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,36,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,37,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,38,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,39,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,40,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,41,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,42,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,43,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,44,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,45,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,46,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,47,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,48,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,49,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,50,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,51,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,52,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,53,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,54,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,55,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,56,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,57,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,58,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,59,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,60,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,61,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,62,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,63,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,64,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,65,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,66,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,67,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,68,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,69,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,70,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,71,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,72,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,73,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,74,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,75,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,76,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,77,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,78,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,79,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,80,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,81,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,82,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,83,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,84,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,85,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,86,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,87,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,88,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,89,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,90,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,91,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,92,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,93,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,94,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,95,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,96,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,97,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,98,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,99,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,12,100,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,,,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,,,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,,,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,,,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,,,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,,,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,,,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,,,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,,,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,,,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,,,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,,,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,,,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,,,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,,,,,,,,,,,
