Field ID,Date_collected,Site,State,Quadrat,Count,Length_live,Length_box,Length_gaper,,,,,,
1023FENC,10-5-23,FENC,CT,9,20,,120.46,,,,,,,
1023FENC,10-5-23,FENC,CT,9,21,55.33,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,22,84.71,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,23,50.27,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,24,72.28,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,25,35.54,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,26,,75.07,,,,,,,
1023FENC,10-5-23,FENC,CT,9,27,,27.54,,,,,,,
1023FENC,10-5-23,FENC,CT,9,28,,149.65,,,,,,,
1023FENC,10-5-23,FENC,CT,9,29,,152.07,,,,,,,
1023FENC,10-5-23,FENC,CT,9,30,,40.21,,,,,,,
1023FENC,10-5-23,FENC,CT,9,31,94.35,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,32,94.87,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,33,,127.52,,,,,,,
1023FENC,10-5-23,FENC,CT,9,34,,116.57,,,,,,,
1023FENC,10-5-23,FENC,CT,9,35,139.67,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,36,,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,37,,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,38,,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,39,,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,40,,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,41,,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,42,,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,43,,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,44,,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,45,,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,46,,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,47,,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,48,,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,49,,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,50,,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,51,,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,52,,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,53,,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,54,,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,55,,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,56,,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,57,,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,58,,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,59,,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,60,,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,61,,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,62,,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,63,,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,64,,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,65,,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,66,,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,67,,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,68,,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,69,,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,70,,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,71,,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,72,,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,73,,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,74,,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,75,,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,76,,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,77,,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,78,,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,79,,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,80,,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,81,,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,82,,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,83,,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,84,,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,85,,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,86,,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,87,,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,88,,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,89,,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,90,,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,91,,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,92,,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,93,,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,94,,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,95,,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,96,,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,97,,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,98,,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,99,,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,100,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,1,,82.99,,,,,,,
1023FENC,10-5-23,FENC,CT,10,2,,78.53,,,,,,,
1023FENC,10-5-23,FENC,CT,10,3,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,4,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,5,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,6,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,7,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,8,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,9,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,10,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,11,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,12,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,13,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,14,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,15,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,16,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,17,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,18,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,19,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,20,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,21,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,22,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,23,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,24,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,25,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,26,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,27,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,28,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,29,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,30,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,31,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,32,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,33,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,34,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,35,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,36,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,37,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,38,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,39,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,40,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,41,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,42,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,43,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,44,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,45,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,46,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,47,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,48,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,49,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,50,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,51,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,52,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,53,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,54,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,55,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,56,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,57,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,58,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,59,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,60,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,61,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,62,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,63,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,64,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,65,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,66,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,67,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,68,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,69,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,70,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,71,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,72,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,73,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,74,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,75,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,76,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,77,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,78,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,79,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,80,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,81,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,82,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,83,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,84,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,85,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,86,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,87,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,88,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,89,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,90,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,91,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,92,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,93,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,94,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,95,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,96,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,97,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,98,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,99,,,,,,,,,
1023FENC,10-5-23,FENC,CT,10,100,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,1,97.39,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,2,43.32,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,3,38.21,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,4,147.1,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,5,125.16,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,6,105.72,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,7,,45.36,,,,,,,
1023FENC,10-5-23,FENC,CT,11,8,,150.93,,,,,,,
1023FENC,10-5-23,FENC,CT,11,9,,153.87,,,,,,,
1023FENC,10-5-23,FENC,CT,11,10,,60.71,,,,,,,
1023FENC,10-5-23,FENC,CT,11,11,,57.79,,,,,,,
1023FENC,10-5-23,FENC,CT,11,12,49.02,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,13,41.06,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,14,31.24,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,15,175,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,16,95.06,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,17,145.76,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,18,,97.29,,,,,,,
1023FENC,10-5-23,FENC,CT,11,19,25.35,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,20,144.06,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,21,43.26,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,22,41.26,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,23,168,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,24,49.37,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,25,94.16,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,26,189,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,27,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,28,57.2,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,29,10.12,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,30,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,31,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,32,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,33,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,34,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,35,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,36,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,37,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,38,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,39,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,40,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,41,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,42,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,43,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,44,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,45,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,46,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,47,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,48,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,49,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,50,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,51,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,52,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,53,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,54,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,55,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,56,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,57,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,58,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,59,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,60,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,61,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,62,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,63,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,64,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,65,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,66,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,67,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,68,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,69,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,70,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,71,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,72,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,73,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,74,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,75,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,76,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,77,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,78,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,79,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,80,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,81,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,82,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,83,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,84,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,85,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,86,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,87,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,88,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,89,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,90,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,91,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,92,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,93,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,94,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,95,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,96,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,97,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,98,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,99,,,,,,,,,
1023FENC,10-5-23,FENC,CT,11,100,,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,1,49.64,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,2,95.56,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,3,54.83,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,4,85.07,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,5,56.03,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,6,56.15,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,7,31.81,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,8,105.69,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,9,96.32,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,10,96.66,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,11,,66.07,,,,,,,
1023FENC,10-5-23,FENC,CT,12,12,,127.98,,,,,,,
1023FENC,10-5-23,FENC,CT,12,13,,44.84,,,,,,,
1023FENC,10-5-23,FENC,CT,12,14,,122.94,,,,,,,
1023FENC,10-5-23,FENC,CT,12,15,122.99,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,16,43.03,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,17,12.75,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,18,26.9,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,19,14.51,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,20,14.51,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,21,14.5,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,22,10.42,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,23,48.69,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,24,39.19,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,25,44.79,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,26,115.02,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,27,8.18,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,28,46.57,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,29,51.84,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,30,53.24,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,31,51.16,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,32,94.69,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,33,,99.72,,,,,,,
1023FENC,10-5-23,FENC,CT,12,34,,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,35,,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,36,,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,37,,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,38,,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,39,,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,40,,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,41,,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,42,,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,43,,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,44,,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,45,,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,46,,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,47,,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,48,,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,49,,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,50,,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,51,,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,52,,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,53,,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,54,,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,55,,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,56,,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,57,,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,58,,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,59,,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,60,,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,61,,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,62,,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,63,,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,64,,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,65,,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,66,,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,67,,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,68,,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,69,,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,70,,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,71,,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,72,,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,73,,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,74,,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,75,,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,76,,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,77,,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,78,,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,79,,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,80,,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,81,,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,82,,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,83,,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,84,,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,85,,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,86,,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,87,,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,88,,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,89,,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,90,,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,91,,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,92,,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,93,,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,94,,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,95,,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,96,,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,97,,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,98,,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,99,,,,,,,,,
1023FENC,10-5-23,FENC,CT,12,100,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
